oq,q,rvnm,stcd,stnm,tm,wptn,z
0,0,长江,60106000,万县,1756656000000,5,164.48
0,0,长江,60106000,万县,1756659600000,5,164.5
0,0,长江,60106000,万县,1756663200000,5,164.53
0,0,长江,60106000,万县,1756666800000,5,164.56
0,0,长江,60106000,万县,1756670400000,5,164.6
0,0,长江,60106000,万县,1756674000000,5,164.62
0,0,长江,60106000,万县,1756677600000,5,164.66
0,0,长江,60106000,万县,1756681200000,5,164.7
0,0,长江,60106000,万县,1756688400000,5,164.75
0,0,长江,60106000,万县,1756695600000,5,164.79
0,0,长江,60106000,万县,1756699200000,5,164.82
0,0,长江,60106000,万县,1756702800000,5,164.83
0,0,长江,60106000,万县,1756706400000,5,164.86
0,0,长江,60106000,万县,1756710000000,5,164.88
0,0,长江,60106000,万县,1756713600000,5,164.94
0,0,长江,60106000,万县,1756717200000,5,164.96
0,0,长江,60106000,万县,1756720800000,5,164.99
0,0,长江,60106000,万县,1756724400000,5,165.02
0,0,长江,60106000,万县,1756728000000,4,165
0,0,长江,60106000,万县,1756731600000,6,165
0,0,长江,60106000,万县,1756735200000,5,165.02
0,0,长江,60106000,万县,1756738800000,4,165.01
0,0,长江,60106000,万县,1756742400000,6,165.01
0,0,长江,60106000,万县,1756746000000,5,165.02
0,0,长江,60106000,万县,1756749600000,4,165
0,0,长江,60106000,万县,1756753200000,5,165.01
0,0,长江,60106000,万县,1756760400000,6,165.01
0,0,长江,60106000,万县,1756764000000,6,165.01
0,0,长江,60106000,万县,1756771200000,6,165
0,0,长江,60106000,万县,1756774800000,6,165
0,0,长江,60106000,万县,1756782000000,4,164.99
0,0,长江,60106000,万县,1756785600000,4,164.97
0,0,长江,60106000,万县,1756789200000,4,164.96
0,0,长江,60106000,万县,1756792800000,5,164.97
0,0,长江,60106000,万县,1756796400000,5,164.98
0,0,长江,60106000,万县,1756800000000,5,165
0,0,长江,60106000,万县,1756803600000,6,165
0,0,长江,60106000,万县,1756807200000,6,165
0,0,长江,60106000,万县,1756810800000,5,165.01
0,0,长江,60106000,万县,1756814400000,4,164.99
0,0,长江,60106000,万县,1756818000000,4,164.96
0,0,长江,60106000,万县,1756825200000,4,164.94
0,0,长江,60106000,万县,1756828800000,4,164.92
0,0,长江,60106000,万县,1756832400000,4,164.9
0,0,长江,60106000,万县,1756836000000,4,164.89
0,0,长江,60106000,万县,1756839600000,5,164.9
0,0,长江,60106000,万县,1756843200000,4,164.89
0,0,长江,60106000,万县,1756846800000,5,164.9
0,0,长江,60106000,万县,1756861200000,5,164.87
0,0,长江,60106000,万县,1756868400000,4,164.83
0,0,长江,60106000,万县,1756872000000,4,164.82
0,0,长江,60106000,万县,1756875600000,4,164.8
0,0,长江,60106000,万县,1756879200000,6,164.8
0,0,长江,60106000,万县,1756882800000,5,164.81
0,0,长江,60106000,万县,1756886400000,5,164.84
0,0,长江,60106000,万县,1756890000000,4,164.82
0,0,长江,60106000,万县,1756893600000,5,164.83
0,0,长江,60106000,万县,1756897200000,6,164.83
0,0,长江,60106000,万县,1756900800000,4,164.81
0,0,长江,60106000,万县,1756904400000,4,164.8
0,0,长江,60106000,万县,1756908000000,4,164.78
0,0,长江,60106000,万县,1756911600000,4,164.76
0,0,长江,60106000,万县,1756915200000,4,164.75
0,0,长江,60106000,万县,1756918800000,4,164.74
0,0,长江,60106000,万县,1756922400000,4,164.73
0,0,长江,60106000,万县,1756926000000,5,164.75
0,0,长江,60106000,万县,1756929600000,4,164.74
0,0,长江,60106000,万县,1756933200000,4,164.73
0,0,长江,60106000,万县,1756936800000,4,164.71
0,0,长江,60106000,万县,1756940400000,6,164.71
0,0,长江,60106000,万县,1756947600000,6,164.7
0,0,长江,60106000,万县,1756951200000,4,164.69
0,0,长江,60106000,万县,1756954800000,4,164.67
0,0,长江,60106000,万县,1756958400000,5,164.68
0,0,长江,60106000,万县,1756962000000,6,164.68
0,0,长江,60106000,万县,1756965600000,4,164.67
0,0,长江,60106000,万县,1756969200000,4,164.66
0,0,长江,60106000,万县,1756972800000,6,164.66
0,0,长江,60106000,万县,1756976400000,4,164.65
0,0,长江,60106000,万县,1756980000000,4,164.63
0,0,长江,60106000,万县,1756983600000,6,164.63
0,0,长江,60106000,万县,1756987200000,6,164.63
0,0,长江,60106000,万县,1756990800000,4,164.61
0,0,长江,60106000,万县,1756994400000,6,164.61
0,0,长江,60106000,万县,1756998000000,4,164.6
0,0,长江,60106000,万县,1757001600000,4,164.59
0,0,长江,60106000,万县,1757005200000,5,164.6
0,0,长江,60106000,万县,1757008800000,4,164.59
0,0,长江,60106000,万县,1757012400000,6,164.59
0,0,长江,60106000,万县,1757016000000,4,164.58
0,0,长江,60106000,万县,1757019600000,6,164.58
0,0,长江,60106000,万县,1757023200000,6,164.58
0,0,长江,60106000,万县,1757026800000,4,164.57
0,0,长江,60106000,万县,1757041200000,4,164.53
0,0,长江,60106000,万县,1757044800000,4,164.52
0,0,长江,60106000,万县,1757048400000,4,164.51
0,0,长江,60106000,万县,1757052000000,4,164.49
0,0,长江,60106000,万县,1757055600000,6,164.49
0,0,长江,60106000,万县,1757059200000,4,164.48
0,0,长江,60106000,万县,1757062800000,4,164.47
0,0,长江,60106000,万县,1757066400000,4,164.46
0,0,长江,60106000,万县,1757070000000,6,164.46
0,0,长江,60106000,万县,1757073600000,4,164.44
0,0,长江,60106000,万县,1757077200000,6,164.44
0,0,长江,60106000,万县,1757080800000,5,164.45
0,0,长江,60106000,万县,1757084400000,4,164.44
0,0,长江,60106000,万县,1757088000000,5,164.45
0,0,长江,60106000,万县,1757091600000,4,164.44
0,0,长江,60106000,万县,1757095200000,6,164.44
0,0,长江,60106000,万县,1757098800000,5,164.45
0,0,长江,60106000,万县,1757102400000,5,164.46
0,0,长江,60106000,万县,1757106000000,4,164.45
0,0,长江,60106000,万县,1757109600000,4,164.43
0,0,长江,60106000,万县,1757113200000,5,164.45
0,0,长江,60106000,万县,1757120400000,4,164.42
0,0,长江,60106000,万县,1757124000000,6,164.42
0,0,长江,60106000,万县,1757127600000,5,164.43
0,0,长江,60106000,万县,1757131200000,6,164.43
0,0,长江,60106000,万县,1757134800000,5,164.45
0,0,长江,60106000,万县,1757138400000,6,164.45
0,0,长江,60106000,万县,1757142000000,5,164.46
0,0,长江,60106000,万县,1757145600000,5,164.48
0,0,长江,60106000,万县,1757149200000,5,164.49
0,0,长江,60106000,万县,1757152800000,5,164.5
0,0,长江,60106000,万县,1757156400000,5,164.51
0,0,长江,60106000,万县,1757160000000,5,164.54
0,0,长江,60106000,万县,1757163600000,5,164.56
0,0,长江,60106000,万县,1757167200000,5,164.57
0,0,长江,60106000,万县,1757170800000,5,164.6
0,0,长江,60106000,万县,1757174400000,5,164.63
0,0,长江,60106000,万县,1757178000000,5,164.65
0,0,长江,60106000,万县,1757181600000,5,164.67
0,0,长江,60106000,万县,1757185200000,5,164.68
0,0,长江,60106000,万县,1757188800000,5,164.72
0,0,长江,60106000,万县,1757192400000,5,164.74
0,0,长江,60106000,万县,1757196000000,5,164.76
0,0,长江,60106000,万县,1757199600000,5,164.78
0,0,长江,60106000,万县,1757206800000,5,164.84
0,0,长江,60106000,万县,1757210400000,5,164.85
0,0,长江,60106000,万县,1757214000000,5,164.87
0,0,长江,60106000,万县,1757217600000,4,164.86
0,0,长江,60106000,万县,1757221200000,5,164.88
0,0,长江,60106000,万县,1757224800000,5,164.89
0,0,长江,60106000,万县,1757228400000,5,164.94
