rvnm,stcd,stnm,tm,wptn,z
长江,60106000,万县,1772294400000,4,165.910
长江,60106000,万县,1772298000000,4,165.900
长江,60106000,万县,1772301600000,5,165.930
长江,60106000,万县,1772305200000,5,165.940
长江,60106000,万县,1772308800000,5,165.970
长江,60106000,万县,1772312400000,4,165.960
长江,60106000,万县,1772316000000,4,165.940
长江,60106000,万县,1772319600000,4,165.930
长江,60106000,万县,1772330400000,4,165.900
长江,60106000,万县,1772337600000,6,165.890
长江,60106000,万县,1772341200000,6,165.890
长江,60106000,万县,1772344800000,5,165.900
长江,60106000,万县,1772348400000,6,165.900
长江,60106000,万县,1772352000000,4,165.890
长江,60106000,万县,1772355600000,6,165.890
长江,60106000,万县,1772359200000,4,165.880
长江,60106000,万县,1772362800000,4,165.870
长江,60106000,万县,1772366400000,4,165.860
长江,60106000,万县,1772370000000,4,165.850
长江,60106000,万县,1772373600000,5,165.860
长江,60106000,万县,1772377200000,4,165.840
长江,60106000,万县,1772380800000,4,165.830
长江,60106000,万县,1772384400000,5,165.840
长江,60106000,万县,1772388000000,6,165.840
长江,60106000,万县,1772391600000,4,165.830
长江,60106000,万县,1772395200000,6,165.830
长江,60106000,万县,1772398800000,6,165.830
长江,60106000,万县,1772402400000,4,165.820
长江,60106000,万县,1772406000000,6,165.820
长江,60106000,万县,1772413200000,4,165.800
长江,60106000,万县,1772424000000,6,165.780
长江,60106000,万县,1772427600000,5,165.790
长江,60106000,万县,1772431200000,5,165.810
长江,60106000,万县,1772434800000,6,165.810
长江,60106000,万县,1772438400000,4,165.790
长江,60106000,万县,1772442000000,6,165.790
长江,60106000,万县,1772445600000,4,165.780
长江,60106000,万县,1772449200000,4,165.770
长江,60106000,万县,1772452800000,4,165.750
长江,60106000,万县,1772456400000,4,165.740
长江,60106000,万县,1772460000000,4,165.730
长江,60106000,万县,1772463600000,4,165.720
长江,60106000,万县,1772467200000,6,165.720
长江,60106000,万县,1772470800000,6,165.720
长江,60106000,万县,1772474400000,6,165.720
长江,60106000,万县,1772478000000,6,165.720
长江,60106000,万县,1772481600000,6,165.720
长江,60106000,万县,1772485200000,6,165.720
长江,60106000,万县,1772488800000,6,165.720
长江,60106000,万县,1772492400000,4,165.710
长江,60106000,万县,1772499600000,6,165.710
长江,60106000,万县,1772506800000,5,165.730
长江,60106000,万县,1772517600000,6,165.730
长江,60106000,万县,1772521200000,6,165.730
长江,60106000,万县,1772524800000,5,165.740
长江,60106000,万县,1772528400000,6,165.740
长江,60106000,万县,1772532000000,4,165.730
长江,60106000,万县,1772535600000,4,165.720
长江,60106000,万县,1772539200000,4,165.710
长江,60106000,万县,1772542800000,4,165.700
长江,60106000,万县,1772546400000,4,165.690
长江,60106000,万县,1772550000000,4,165.680
长江,60106000,万县,1772553600000,5,165.690
长江,60106000,万县,1772557200000,4,165.680
长江,60106000,万县,1772560800000,5,165.690
长江,60106000,万县,1772564400000,6,165.690
长江,60106000,万县,1772568000000,6,165.690
长江,60106000,万县,1772571600000,6,165.690
长江,60106000,万县,1772575200000,4,165.680
长江,60106000,万县,1772578800000,4,165.670
长江,60106000,万县,1772586000000,5,165.690
6810,长江,60106000,万县,1772587800000,6,165.690
长江,60106000,万县,1772600400000,165.700
长江,60106000,万县,1772604000000,6,165.700
长江,60106000,万县,1772614800000,5,165.730
长江,60106000,万县,1772618400000,4,165.720
长江,60106000,万县,1772622000000,4,165.710
长江,60106000,万县,1772629200000,6,165.700
长江,60106000,万县,1772643600000,4,165.680
长江,60106000,万县,1772647200000,5,165.690
长江,60106000,万县,1772650800000,6,165.690
长江,60106000,万县,1772654400000,4,165.680
长江,60106000,万县,1772658000000,4,165.670
长江,60106000,万县,1772661600000,4,165.660
长江,60106000,万县,1772665200000,4,165.630
长江,60106000,万县,1772676000000,6,165.610
长江,60106000,万县,1772683200000,4,165.600
长江,60106000,万县,1772686800000,4,165.590
长江,60106000,万县,1772690400000,5,165.610
长江,60106000,万县,1772694000000,6,165.610
长江,60106000,万县,1772697600000,6,165.610
长江,60106000,万县,1772701200000,4,165.600
长江,60106000,万县,1772704800000,4,165.580
长江,60106000,万县,1772715600000,4,165.530
长江,60106000,万县,1772719200000,4,165.510
长江,60106000,万县,1772722800000,4,165.500
长江,60106000,万县,1772733600000,4,165.460
长江,60106000,万县,1772737200000,4,165.450
长江,60106000,万县,1772740800000,5,165.460
长江,60106000,万县,1772744400000,4,165.440
长江,60106000,万县,1772748000000,6,165.440
长江,60106000,万县,1772751600000,6,165.440
长江,60106000,万县,1772762400000,4,165.400
长江,60106000,万县,1772769600000,6,165.420
长江,60106000,万县,1772773200000,5,165.440
长江,60106000,万县,1772776800000,4,165.430
长江,60106000,万县,1772780400000,6,165.430
长江,60106000,万县,1772784000000,6,165.430
长江,60106000,万县,1772787600000,4,165.410
长江,60106000,万县,1772791200000,4,165.400
长江,60106000,万县,1772794800000,4,165.390
长江,60106000,万县,1772798400000,4,165.380
长江,60106000,万县,1772802000000,4,165.370
长江,60106000,万县,1772805600000,4,165.360
长江,60106000,万县,1772809200000,4,165.350
长江,60106000,万县,1772812800000,6,165.350
长江,60106000,万县,1772816400000,4,165.330
长江,60106000,万县,1772820000000,4,165.320
长江,60106000,万县,1772823600000,4,165.310
长江,60106000,万县,1772827200000,6,165.310
长江,60106000,万县,1772830800000,6,165.310
长江,60106000,万县,1772834400000,6,165.310
长江,60106000,万县,1772838000000,4,165.290
长江,60106000,万县,1772848800000,6,165.290
长江,60106000,万县,1772856000000,4,165.240
长江,60106000,万县,1772859600000,6,165.240
长江,60106000,万县,1772863200000,5,165.250
长江,60106000,万县,1772866800000,4,165.240
长江,60106000,万县,1772870400000,6,165.240
长江,60106000,万县,1772874000000,5,165.250
长江,60106000,万县,1772877600000,4,165.230
长江,60106000,万县,1772881200000,6,165.230
长江,60106000,万县,1772884800000,6,165.230
长江,60106000,万县,1772888400000,6,165.230
长江,60106000,万县,1772892000000,4,165.210
长江,60106000,万县,1772895600000,4,165.200
长江,60106000,万县,1772899200000,4,165.180
长江,60106000,万县,1772902800000,4,165.170
长江,60106000,万县,1772906400000,4,165.150
长江,60106000,万县,1772910000000,6,165.150
长江,60106000,万县,1772913600000,6,165.150
长江,60106000,万县,1772917200000,6,165.150
长江,60106000,万县,1772920800000,4,165.140
长江,60106000,万县,1772924400000,6,165.140
长江,60106000,万县,1772935200000,5,165.140
长江,60106000,万县,1772942400000,6,165.140
长江,60106000,万县,1772946000000,4,165.130
长江,60106000,万县,1772949600000,6,165.130
长江,60106000,万县,1772953200000,4,165.120
长江,60106000,万县,1772956800000,6,165.120
长江,60106000,万县,1772960400000,4,165.100
长江,60106000,万县,1772964000000,4,165.090
长江,60106000,万县,1772967600000,6,165.090
长江,60106000,万县,1772971200000,4,165.080
长江,60106000,万县,1772974800000,6,165.080
长江,60106000,万县,1772978400000,4,165.060
长江,60106000,万县,1772982000000,4,165.050
长江,60106000,万县,1772985600000,4,165.040
长江,60106000,万县,1772989200000,4,165.030
长江,60106000,万县,1772992800000,6,165.030
长江,60106000,万县,1772996400000,4,165.020
长江,60106000,万县,1773000000000,6,165.020
长江,60106000,万县,1773003600000,6,165.020
长江,60106000,万县,1773007200000,4,165.010
长江,60106000,万县,1773010800000,4,165.000
长江,60106000,万县,1773021600000,6,165.000
长江,60106000,万县,1773028800000,4,165.000
长江,60106000,万县,1773032400000,6,165.000
长江,60106000,万县,1773036000000,6,165.000
长江,60106000,万县,1773039600000,5,165.010
长江,60106000,万县,1773043200000,6,165.010
长江,60106000,万县,1773046800000,6,165.010
长江,60106000,万县,1773050400000,4,164.990
长江,60106000,万县,1773054000000,4,164.960
长江,60106000,万县,1773061200000,4,164.940
长江,60106000,万县,1773064800000,6,164.940
长江,60106000,万县,1773068400000,5,164.950
长江,60106000,万县,1773072000000,4,164.930
长江,60106000,万县,1773075600000,6,164.930
长江,60106000,万县,1773079200000,6,164.930
长江,60106000,万县,1773082800000,6,164.930
长江,60106000,万县,1773086400000,4,164.920
长江,60106000,万县,1773090000000,4,164.910
长江,60106000,万县,1773093600000,4,164.900
长江,60106000,万县,1773097200000,6,164.900
长江,60106000,万县,1773108000000,6,164.930
长江,60106000,万县,1773115200000,4,164.900
长江,60106000,万县,1773118800000,6,164.900
长江,60106000,万县,1773122400000,5,164.910
长江,60106000,万县,1773126000000,4,164.900
长江,60106000,万县,1773129600000,5,164.910
长江,60106000,万县,1773133200000,6,164.910
长江,60106000,万县,1773136800000,4,164.890
长江,60106000,万县,1773140400000,4,164.880
