q,rvnm,stcd,stnm,tm,wptn,z
4450,金沙江,60103400,向家坝,1772294400000,4,268.840
4030,金沙江,60103400,向家坝,1772298000000,4,268.450
3700,金沙江,60103400,向家坝,1772301600000,4,268.140
3630,金沙江,60103400,向家坝,1772305200000,4,268.070
3590,金沙江,60103400,向家坝,1772308800000,4,268.030
3560,金沙江,60103400,向家坝,1772312400000,4,268.010
3550,金沙江,60103400,向家坝,1772316000000,4,268.000
3550,金沙江,60103400,向家坝,1772319600000,6,268.000
3580,金沙江,60103400,向家坝,1772330400000,5,268.020
3580,金沙江,60103400,向家坝,1772337600000,6,268.020
3600,金沙江,60103400,向家坝,1772341200000,5,268.040
3590,金沙江,60103400,向家坝,1772344800000,4,268.030
3810,金沙江,60103400,向家坝,1772348400000,5,268.240
4230,金沙江,60103400,向家坝,1772352000000,5,268.640
4500,金沙江,60103400,向家坝,1772355600000,5,268.890
4570,金沙江,60103400,向家坝,1772359200000,5,268.950
4560,金沙江,60103400,向家坝,1772362800000,4,268.940
4580,金沙江,60103400,向家坝,1772366400000,5,268.960
4610,金沙江,60103400,向家坝,1772370000000,5,268.990
4610,金沙江,60103400,向家坝,1772373600000,6,268.990
4630,金沙江,60103400,向家坝,1772377200000,5,269.010
4460,金沙江,60103400,向家坝,1772380800000,4,268.850
4090,金沙江,60103400,向家坝,1772384400000,4,268.510
3740,金沙江,60103400,向家坝,1772388000000,4,268.180
3640,金沙江,60103400,向家坝,1772391600000,4,268.080
3610,金沙江,60103400,向家坝,1772395200000,4,268.050
3580,金沙江,60103400,向家坝,1772398800000,4,268.020
3560,金沙江,60103400,向家坝,1772402400000,4,268.010
3550,金沙江,60103400,向家坝,1772406000000,4,268.000
3550,金沙江,60103400,向家坝,1772413200000,5,268.000
3620,金沙江,60103400,向家坝,1772424000000,5,268.060
3600,金沙江,60103400,向家坝,1772427600000,4,268.040
3590,金沙江,60103400,向家坝,1772431200000,4,268.030
3790,金沙江,60103400,向家坝,1772434800000,5,268.220
4190,金沙江,60103400,向家坝,1772438400000,5,268.600
4490,金沙江,60103400,向家坝,1772442000000,5,268.880
4540,金沙江,60103400,向家坝,1772445600000,5,268.930
4580,金沙江,60103400,向家坝,1772449200000,5,268.960
4560,金沙江,60103400,向家坝,1772452800000,4,268.940
4570,金沙江,60103400,向家坝,1772456400000,5,268.950
4580,金沙江,60103400,向家坝,1772460000000,5,268.960
4610,金沙江,60103400,向家坝,1772463600000,5,268.990
4420,金沙江,60103400,向家坝,1772467200000,4,268.820
4030,金沙江,60103400,向家坝,1772470800000,4,268.450
3700,金沙江,60103400,向家坝,1772474400000,4,268.140
3630,金沙江,60103400,向家坝,1772478000000,4,268.070
3620,金沙江,60103400,向家坝,1772481600000,4,268.060
3580,金沙江,60103400,向家坝,1772485200000,4,268.020
3560,金沙江,60103400,向家坝,1772488800000,4,268.010
3560,金沙江,60103400,向家坝,1772492400000,6,268.010
3550,金沙江,60103400,向家坝,1772499600000,6,268.000
3550,金沙江,60103400,向家坝,1772510400000,4,268.000
3560,金沙江,60103400,向家坝,1772514000000,5,268.010
3600,金沙江,60103400,向家坝,1772517600000,5,268.040
3810,金沙江,60103400,向家坝,1772521200000,5,268.240
4230,金沙江,60103400,向家坝,1772524800000,5,268.640
4510,金沙江,60103400,向家坝,1772528400000,5,268.900
4540,金沙江,60103400,向家坝,1772532000000,5,268.930
4560,金沙江,60103400,向家坝,1772535600000,5,268.940
4570,金沙江,60103400,向家坝,1772539200000,5,268.950
4580,金沙江,60103400,向家坝,1772542800000,5,268.960
4590,金沙江,60103400,向家坝,1772546400000,5,268.970
4610,金沙江,60103400,向家坝,1772550000000,5,268.990
4430,金沙江,60103400,向家坝,1772553600000,4,268.830
4060,金沙江,60103400,向家坝,1772557200000,4,268.480
3710,金沙江,60103400,向家坝,1772560800000,4,268.150
3640,金沙江,60103400,向家坝,1772564400000,4,268.080
3620,金沙江,60103400,向家坝,1772568000000,4,268.060
3600,金沙江,60103400,向家坝,1772571600000,4,268.040
3590,金沙江,60103400,向家坝,1772575200000,4,268.030
3580,金沙江,60103400,向家坝,1772578800000,4,268.020
3560,金沙江,60103400,向家坝,1772586000000,6,268.010
3540,金沙江,60103400,向家坝,1772596800000,4,267.990
3600,金沙江,60103400,向家坝,1772600400000,5,268.040
3630,金沙江,60103400,向家坝,1772604000000,5,268.070
3870,金沙江,60103400,向家坝,1772607600000,5,268.300
4270,金沙江,60103400,向家坝,1772611200000,5,268.680
4580,金沙江,60103400,向家坝,1772614800000,5,268.960
4630,金沙江,60103400,向家坝,1772618400000,5,269.010
4680,金沙江,60103400,向家坝,1772622000000,5,269.050
4690,金沙江,60103400,向家坝,1772629200000,5,269.060
4710,金沙江,60103400,向家坝,1772632800000,5,269.080
4720,金沙江,60103400,向家坝,1772636400000,5,269.090
4570,金沙江,60103400,向家坝,1772640000000,4,268.950
4130,金沙江,60103400,向家坝,1772643600000,4,268.550
3800,金沙江,60103400,向家坝,1772647200000,4,268.230
3650,金沙江,60103400,向家坝,1772650800000,4,268.090
3550,金沙江,60103400,向家坝,1772654400000,4,268.000
3510,金沙江,60103400,向家坝,1772658000000,4,267.960
3520,金沙江,60103400,向家坝,1772661600000,5,267.970
3500,金沙江,60103400,向家坝,1772665200000,4,267.950
3480,金沙江,60103400,向家坝,1772676000000,4,267.930
3530,金沙江,60103400,向家坝,1772683200000,5,267.980
3540,金沙江,60103400,向家坝,1772686800000,5,267.990
3540,金沙江,60103400,向家坝,1772690400000,6,267.990
3740,金沙江,60103400,向家坝,1772694000000,5,268.180
4200,金沙江,60103400,向家坝,1772697600000,5,268.610
4500,金沙江,60103400,向家坝,1772701200000,5,268.890
4560,金沙江,60103400,向家坝,1772704800000,5,268.940
金沙江,60103400,向家坝,1772715600000,4,268.990
4610,金沙江,60103400,向家坝,1772719200000,6,268.990
4610,金沙江,60103400,向家坝,1772722800000,6,268.990
3770,金沙江,60103400,向家坝,1772733600000,4,268.210
3680,金沙江,60103400,向家坝,1772737200000,4,268.120
3600,金沙江,60103400,向家坝,1772740800000,4,268.040
3520,金沙江,60103400,向家坝,1772744400000,4,267.970
3480,金沙江,60103400,向家坝,1772748000000,4,267.930
3470,金沙江,60103400,向家坝,1772751600000,4,267.920
3500,金沙江,60103400,向家坝,1772762400000,5,267.950
3520,金沙江,60103400,向家坝,1772769600000,5,267.970
3540,金沙江,60103400,向家坝,1772773200000,5,267.990
3540,金沙江,60103400,向家坝,1772776800000,6,267.990
3770,金沙江,60103400,向家坝,1772780400000,5,268.210
4180,金沙江,60103400,向家坝,1772784000000,5,268.590
4420,金沙江,60103400,向家坝,1772787600000,5,268.820
4480,金沙江,60103400,向家坝,1772791200000,5,268.870
4520,金沙江,60103400,向家坝,1772794800000,5,268.910
4570,金沙江,60103400,向家坝,1772798400000,5,268.950
4590,金沙江,60103400,向家坝,1772802000000,5,268.970
4600,金沙江,60103400,向家坝,1772805600000,5,268.980
4590,金沙江,60103400,向家坝,1772809200000,4,268.970
4430,金沙江,60103400,向家坝,1772812800000,4,268.830
4060,金沙江,60103400,向家坝,1772816400000,4,268.480
3730,金沙江,60103400,向家坝,1772820000000,4,268.170
3640,金沙江,60103400,向家坝,1772823600000,4,268.080
3540,金沙江,60103400,向家坝,1772827200000,4,267.990
3500,金沙江,60103400,向家坝,1772830800000,4,267.950
3480,金沙江,60103400,向家坝,1772834400000,4,267.930
3460,金沙江,60103400,向家坝,1772838000000,4,267.910
3450,金沙江,60103400,向家坝,1772848800000,6,267.900
3540,金沙江,60103400,向家坝,1772856000000,5,267.990
3540,金沙江,60103400,向家坝,1772859600000,6,267.990
3540,金沙江,60103400,向家坝,1772863200000,6,267.990
3740,金沙江,60103400,向家坝,1772866800000,5,268.180
4160,金沙江,60103400,向家坝,1772870400000,5,268.570
4410,金沙江,60103400,向家坝,1772874000000,5,268.810
4480,金沙江,60103400,向家坝,1772877600000,5,268.870
4490,金沙江,60103400,向家坝,1772881200000,5,268.880
4500,金沙江,60103400,向家坝,1772884800000,5,268.890
4530,金沙江,60103400,向家坝,1772888400000,5,268.920
4530,金沙江,60103400,向家坝,1772892000000,6,268.920
4540,金沙江,60103400,向家坝,1772895600000,5,268.930
4370,金沙江,60103400,向家坝,1772899200000,4,268.770
3980,金沙江,60103400,向家坝,1772902800000,4,268.410
3660,金沙江,60103400,向家坝,1772906400000,4,268.100
3560,金沙江,60103400,向家坝,1772910000000,4,268.010
3480,金沙江,60103400,向家坝,1772913600000,4,267.930
3460,金沙江,60103400,向家坝,1772917200000,4,267.910
3440,金沙江,60103400,向家坝,1772920800000,4,267.890
3420,金沙江,60103400,向家坝,1772924400000,4,267.870
3580,金沙江,60103400,向家坝,1772935200000,5,268.020
3640,金沙江,60103400,向家坝,1772942400000,6,268.080
3650,金沙江,60103400,向家坝,1772946000000,5,268.090
3600,金沙江,60103400,向家坝,1772949600000,4,268.040
3760,金沙江,60103400,向家坝,1772953200000,5,268.200
4160,金沙江,60103400,向家坝,1772956800000,5,268.570
4420,金沙江,60103400,向家坝,1772960400000,5,268.820
4480,金沙江,60103400,向家坝,1772964000000,5,268.870
4470,金沙江,60103400,向家坝,1772967600000,4,268.860
4470,金沙江,60103400,向家坝,1772971200000,6,268.860
4480,金沙江,60103400,向家坝,1772974800000,5,268.870
4520,金沙江,60103400,向家坝,1772978400000,5,268.910
4560,金沙江,60103400,向家坝,1772982000000,5,268.940
4530,金沙江,60103400,向家坝,1772985600000,4,268.920
4280,金沙江,60103400,向家坝,1772989200000,4,268.690
4000,金沙江,60103400,向家坝,1772992800000,4,268.420
3860,金沙江,60103400,向家坝,1772996400000,4,268.290
3810,金沙江,60103400,向家坝,1773000000000,4,268.240
3770,金沙江,60103400,向家坝,1773003600000,4,268.210
3750,金沙江,60103400,向家坝,1773007200000,4,268.190
3750,金沙江,60103400,向家坝,1773010800000,6,268.190
3850,金沙江,60103400,向家坝,1773021600000,6,268.280
3890,金沙江,60103400,向家坝,1773028800000,5,268.320
3910,金沙江,60103400,向家坝,1773032400000,5,268.340
3910,金沙江,60103400,向家坝,1773036000000,6,268.340
4150,金沙江,60103400,向家坝,1773039600000,5,268.560
4610,金沙江,60103400,向家坝,1773043200000,5,268.990
4870,金沙江,60103400,向家坝,1773046800000,5,269.230
4930,金沙江,60103400,向家坝,1773050400000,5,269.280
5000,金沙江,60103400,向家坝,1773054000000,5,269.340
5040,金沙江,60103400,向家坝,1773061200000,5,269.380
5040,金沙江,60103400,向家坝,1773064800000,6,269.380
5040,金沙江,60103400,向家坝,1773068400000,6,269.380
4870,金沙江,60103400,向家坝,1773072000000,4,269.230
4430,金沙江,60103400,向家坝,1773075600000,4,268.830
4110,金沙江,60103400,向家坝,1773079200000,4,268.530
4010,金沙江,60103400,向家坝,1773082800000,4,268.440
4000,金沙江,60103400,向家坝,1773086400000,4,268.420
3990,金沙江,60103400,向家坝,1773090000000,6,268.420
3970,金沙江,60103400,向家坝,1773093600000,4,268.400
3970,金沙江,60103400,向家坝,1773097200000,6,268.400
3930,金沙江,60103400,向家坝,1773108000000,4,268.360
3920,金沙江,60103400,向家坝,1773115200000,6,268.350
3910,金沙江,60103400,向家坝,1773118800000,4,268.340
3920,金沙江,60103400,向家坝,1773122400000,5,268.350
