rvnm,stcd,stnm,tm,wptn,z
长江,60106000,万县,1751266800000,6,153.110
长江,60106000,万县,1751335200000,4,152.760
长江,60106000,万县,1751338800000,4,152.740
长江,60106000,万县,1751342400000,4,152.730
长江,60106000,万县,1751346000000,4,152.710
长江,60106000,万县,1751349600000,6,152.710
长江,60106000,万县,1751353200000,5,152.750
长江,60106000,万县,1751356800000,6,152.750
长江,60106000,万县,1751360400000,5,152.770
长江,60106000,万县,1751371200000,4,152.800
长江,60106000,万县,1751382000000,6,152.770
长江,60106000,万县,1751392800000,5,152.770
长江,60106000,万县,1751400000000,6,152.770
长江,60106000,万县,1751403600000,5,152.800
长江,60106000,万县,1751407200000,5,152.820
长江,60106000,万县,1751410800000,5,152.850
长江,60106000,万县,1751418000000,5,152.910
长江,60106000,万县,1751425200000,5,152.960
长江,60106000,万县,1751428800000,5,153.000
长江,60106000,万县,1751432400000,5,153.030
长江,60106000,万县,1751436000000,5,153.060
长江,60106000,万县,1751439600000,5,153.100
长江,60106000,万县,1751443200000,5,153.140
长江,60106000,万县,1751446800000,5,153.180
长江,60106000,万县,1751457600000,4,153.250
长江,60106000,万县,1751468400000,6,153.240
长江,60106000,万县,1751479200000,4,153.210
长江,60106000,万县,1751486400000,6,153.220
长江,60106000,万县,1751490000000,5,153.250
长江,60106000,万县,1751493600000,5,153.280
长江,60106000,万县,1751497200000,5,153.310
长江,60106000,万县,1751504400000,5,153.370
长江,60106000,万县,1751511600000,5,153.400
长江,60106000,万县,1751515200000,5,153.420
长江,60106000,万县,1751518800000,5,153.430
长江,60106000,万县,1751522400000,5,153.450
长江,60106000,万县,1751526000000,5,153.470
长江,60106000,万县,1751529600000,5,153.510
长江,60106000,万县,1751533200000,5,153.520
长江,60106000,万县,1751536800000,5,153.530
长江,60106000,万县,1751540400000,5,153.540
长江,60106000,万县,1751544000000,6,153.540
长江,60106000,万县,1751547600000,6,153.540
长江,60106000,万县,1751551200000,5,153.550
长江,60106000,万县,1751554800000,4,153.510
长江,60106000,万县,1751558400000,4,153.490
长江,60106000,万县,1751562000000,4,153.450
长江,60106000,万县,1751565600000,4,153.410
长江,60106000,万县,1751569200000,5,153.420
长江,60106000,万县,1751572800000,5,153.440
长江,60106000,万县,1751576400000,5,153.460
长江,60106000,万县,1751580000000,5,153.470
长江,60106000,万县,1751583600000,5,153.500
长江,60106000,万县,1751590800000,5,153.530
长江,60106000,万县,1751598000000,5,153.560
长江,60106000,万县,1751601600000,5,153.570
长江,60106000,万县,1751605200000,5,153.600
长江,60106000,万县,1751608800000,5,153.630
长江,60106000,万县,1751612400000,5,153.690
长江,60106000,万县,1751616000000,5,153.750
长江,60106000,万县,1751619600000,5,153.790
长江,60106000,万县,1751623200000,5,153.840
长江,60106000,万县,1751626800000,5,153.900
长江,60106000,万县,1751630400000,4,153.890
长江,60106000,万县,1751634000000,5,153.930
长江,60106000,万县,1751677200000,5,154.280
长江,60106000,万县,1751680800000,5,154.310
长江,60106000,万县,1751684400000,5,154.330
长江,60106000,万县,1751688000000,5,154.350
长江,60106000,万县,1751691600000,5,154.370
长江,60106000,万县,1751695200000,5,154.410
长江,60106000,万县,1751698800000,5,154.460
长江,60106000,万县,1751702400000,5,154.520
长江,60106000,万县,1751706000000,5,154.560
长江,60106000,万县,1751709600000,5,154.610
长江,60106000,万县,1751713200000,5,154.660
