rvnm,stcd,stnm,tm,wptn,z
长江,60106000,万县,1769860800000,4,169.530
长江,60106000,万县,1769904000000,4,169.480
长江,60106000,万县,1769929200000,5,169.470
长江,60106000,万县,1769932800000,5,169.480
长江,60106000,万县,1769936400000,6,169.480
长江,60106000,万县,1769940000000,5,169.490
长江,60106000,万县,1769943600000,4,169.470
长江,60106000,万县,1769947200000,4,169.460
长江,60106000,万县,1769950800000,4,169.420
长江,60106000,万县,1769954400000,4,169.390
长江,60106000,万县,1769958000000,4,169.380
长江,60106000,万县,1769961600000,4,169.370
长江,60106000,万县,1769965200000,4,169.350
长江,60106000,万县,1769968800000,5,169.370
长江,60106000,万县,1769972400000,5,169.400
长江,60106000,万县,1769976000000,6,169.400
长江,60106000,万县,1769979600000,5,169.410
长江,60106000,万县,1769983200000,4,169.400
长江,60106000,万县,1769986800000,6,169.400
长江,60106000,万县,1769997600000,6,169.380
长江,60106000,万县,1770004800000,5,169.390
长江,60106000,万县,1770008400000,5,169.400
长江,60106000,万县,1770015600000,5,169.450
长江,60106000,万县,1770019200000,4,169.440
长江,60106000,万县,1770022800000,6,169.440
长江,60106000,万县,1770026400000,5,169.450
长江,60106000,万县,1770030000000,4,169.440
长江,60106000,万县,1770033600000,4,169.430
长江,60106000,万县,1770037200000,4,169.390
长江,60106000,万县,1770040800000,4,169.370
长江,60106000,万县,1770044400000,4,169.350
长江,60106000,万县,1770048000000,6,169.350
长江,60106000,万县,1770051600000,6,169.350
长江,60106000,万县,1770055200000,5,169.380
长江,60106000,万县,1770073200000,6,169.400
长江,60106000,万县,1770087600000,6,169.390
长江,60106000,万县,1770091200000,4,169.380
长江,60106000,万县,1770094800000,5,169.390
长江,60106000,万县,1770098400000,5,169.400
长江,60106000,万县,1770102000000,5,169.420
长江,60106000,万县,1770105600000,5,169.430
长江,60106000,万县,1770109200000,5,169.440
长江,60106000,万县,1770112800000,5,169.450
长江,60106000,万县,1770116400000,5,169.460
长江,60106000,万县,1770123600000,4,169.420
长江,60106000,万县,1770127200000,4,169.400
长江,60106000,万县,1770130800000,4,169.380
长江,60106000,万县,1770134400000,4,169.370
长江,60106000,万县,1770138000000,6,169.370
长江,60106000,万县,1770145200000,5,169.400
长江,60106000,万县,1770148800000,5,169.410
长江,60106000,万县,1770152400000,5,169.430
长江,60106000,万县,1770156000000,4,169.420
长江,60106000,万县,1770159600000,6,169.420
长江,60106000,万县,1770166800000,4,169.390
长江,60106000,万县,1770177600000,6,169.380
长江,60106000,万县,1770181200000,6,169.380
长江,60106000,万县,1770188400000,5,169.400
长江,60106000,万县,1770192000000,5,169.410
长江,60106000,万县,1770195600000,5,169.430
长江,60106000,万县,1770199200000,5,169.440
长江,60106000,万县,1770202800000,6,169.440
长江,60106000,万县,1770210000000,4,169.400
长江,60106000,万县,1770213600000,4,169.380
长江,60106000,万县,1770217200000,4,169.370
长江,60106000,万县,1770220800000,4,169.350
长江,60106000,万县,1770224400000,6,169.350
长江,60106000,万县,1770228000000,5,169.370
长江,60106000,万县,1770231600000,5,169.400
长江,60106000,万县,1770235200000,6,169.400
长江,60106000,万县,1770238800000,5,169.420
长江,60106000,万县,1770242400000,6,169.420
长江,60106000,万县,1770246000000,4,169.410
长江,60106000,万县,1770249600000,4,169.400
长江,60106000,万县,1770260400000,6,169.390
长江,60106000,万县,1770264000000,4,169.380
长江,60106000,万县,1770271200000,5,169.390
长江,60106000,万县,1770274800000,5,169.410
长江,60106000,万县,1770278400000,5,169.420
长江,60106000,万县,1770282000000,6,169.420
长江,60106000,万县,1770285600000,5,169.430
长江,60106000,万县,1770289200000,5,169.440
长江,60106000,万县,1770292800000,4,169.430
长江,60106000,万县,1770300000000,4,169.370
长江,60106000,万县,1770303600000,4,169.360
长江,60106000,万县,1770307200000,4,169.340
长江,60106000,万县,1770310800000,4,169.330
长江,60106000,万县,1770314400000,5,169.350
长江,60106000,万县,1770318000000,5,169.370
长江,60106000,万县,1770321600000,6,169.370
长江,60106000,万县,1770325200000,5,169.390
长江,60106000,万县,1770328800000,6,169.390
长江,60106000,万县,1770332400000,4,169.380
长江,60106000,万县,1770339600000,4,169.370
