rvnm,stcd,stnm,tm,wptn,z
长江,60106000,万县,1740758400000,4,162.790
长江,60106000,万县,1740762000000,6,162.790
长江,60106000,万县,1740765600000,5,162.830
长江,60106000,万县,1740772800000,5,162.850
长江,60106000,万县,1740776400000,5,162.870
长江,60106000,万县,1740780000000,6,162.870
长江,60106000,万县,1740783600000,5,162.880
长江,60106000,万县,1740787200000,4,162.870
长江,60106000,万县,1740794400000,5,162.880
长江,60106000,万县,1740801600000,4,162.850
长江,60106000,万县,1740805200000,6,162.850
长江,60106000,万县,1740808800000,5,162.860
长江,60106000,万县,1740812400000,5,162.880
长江,60106000,万县,1740816000000,6,162.880
长江,60106000,万县,1740819600000,5,162.900
长江,60106000,万县,1740823200000,6,162.900
长江,60106000,万县,1740826800000,6,162.900
长江,60106000,万县,1740830400000,4,162.870
长江,60106000,万县,1740834000000,4,162.860
长江,60106000,万县,1740837600000,4,162.830
长江,60106000,万县,1740841200000,4,162.820
长江,60106000,万县,1740848400000,6,162.820
长江,60106000,万县,1740852000000,5,162.840
长江,60106000,万县,1740855600000,5,162.860
长江,60106000,万县,1740859200000,6,162.860
长江,60106000,万县,1740862800000,6,162.860
长江,60106000,万县,1740866400000,4,162.850
长江,60106000,万县,1740870000000,6,162.850
长江,60106000,万县,1740877200000,6,162.840
长江,60106000,万县,1740880800000,4,162.830
长江,60106000,万县,1740884400000,4,162.820
长江,60106000,万县,1740888000000,4,162.790
长江,60106000,万县,1740891600000,4,162.780
长江,60106000,万县,1740895200000,5,162.810
长江,60106000,万县,1740898800000,5,162.820
长江,60106000,万县,1740902400000,5,162.830
长江,60106000,万县,1740906000000,4,162.820
长江,60106000,万县,1740909600000,5,162.830
长江,60106000,万县,1740913200000,6,162.830
长江,60106000,万县,1740916800000,4,162.800
长江,60106000,万县,1740920400000,4,162.780
长江,60106000,万县,1740924000000,4,162.760
长江,60106000,万县,1740927600000,4,162.750
长江,60106000,万县,1740931200000,6,162.750
长江,60106000,万县,1740934800000,5,162.760
长江,60106000,万县,1740938400000,5,162.770
长江,60106000,万县,1740942000000,5,162.820
长江,60106000,万县,1740945600000,5,162.830
长江,60106000,万县,1740949200000,5,162.850
长江,60106000,万县,1740952800000,4,162.840
长江,60106000,万县,1740956400000,4,162.830
长江,60106000,万县,1740963600000,6,162.830
长江,60106000,万县,1740967200000,4,162.810
