rvnm,stcd,stnm,tm,wptn,z
长江,60106000,万县,1748703600000,6,155.260
长江,60106000,万县,1748707200000,4,155.240
长江,60106000,万县,1748710800000,6,155.240
长江,60106000,万县,1748714400000,5,155.290
长江,60106000,万县,1748718000000,5,155.320
长江,60106000,万县,1748725200000,5,155.360
长江,60106000,万县,1748728800000,5,155.370
长江,60106000,万县,1748732400000,5,155.380
长江,60106000,万县,1748739600000,5,155.410
长江,60106000,万县,1748743200000,5,155.440
长江,60106000,万县,1748754000000,4,155.410
长江,60106000,万县,1748757600000,4,155.390
长江,60106000,万县,1748764800000,5,155.480
长江,60106000,万县,1748768400000,5,155.500
长江,60106000,万县,1748775600000,5,155.560
长江,60106000,万县,1748779200000,5,155.570
长江,60106000,万县,1748786400000,4,155.540
长江,60106000,万县,1748790000000,4,155.530
长江,60106000,万县,1748793600000,4,155.490
长江,60106000,万县,1748797200000,5,155.510
长江,60106000,万县,1748800800000,5,155.520
长江,60106000,万县,1748804400000,5,155.560
长江,60106000,万县,1748808000000,6,155.560
长江,60106000,万县,1748811600000,5,155.580
长江,60106000,万县,1748815200000,5,155.590
长江,60106000,万县,1748818800000,5,155.600
长江,60106000,万县,1748822400000,6,155.600
长江,60106000,万县,1748833200000,4,155.590
长江,60106000,万县,1748836800000,4,155.560
长江,60106000,万县,1748840400000,4,155.540
长江,60106000,万县,1748844000000,4,155.520
长江,60106000,万县,1748851200000,5,155.580
长江,60106000,万县,1748858400000,5,155.620
长江,60106000,万县,1748862000000,6,155.620
长江,60106000,万县,1748865600000,6,155.620
长江,60106000,万县,1748869200000,4,155.560
长江,60106000,万县,1748872800000,4,155.530
长江,60106000,万县,1748876400000,4,155.510
长江,60106000,万县,1748880000000,4,155.460
长江,60106000,万县,1748883600000,4,155.450
长江,60106000,万县,1748887200000,5,155.480
长江,60106000,万县,1748890800000,5,155.510
长江,60106000,万县,1748894400000,5,155.520
长江,60106000,万县,1748901600000,4,155.520
长江,60106000,万县,1748905200000,4,155.510
长江,60106000,万县,1748912400000,6,155.520
长江,60106000,万县,1748916000000,6,155.520
长江,60106000,万县,1748919600000,4,155.490
长江,60106000,万县,1748923200000,4,155.460
长江,60106000,万县,1748926800000,6,155.460
长江,60106000,万县,1748930400000,4,155.440
长江,60106000,万县,1748934000000,5,155.470
长江,60106000,万县,1748937600000,5,155.490
长江,60106000,万县,1748941200000,5,155.500
长江,60106000,万县,1748944800000,6,155.500
长江,60106000,万县,1748952000000,4,155.490
长江,60106000,万县,1748955600000,4,155.420
长江,60106000,万县,1748959200000,4,155.380
长江,60106000,万县,1748962800000,4,155.350
长江,60106000,万县,1748966400000,4,155.310
长江,60106000,万县,1748970000000,4,155.300
长江,60106000,万县,1748973600000,5,155.330
长江,60106000,万县,1748977200000,5,155.340
长江,60106000,万县,1748980800000,4,155.330
长江,60106000,万县,1748984400000,4,155.320
长江,60106000,万县,1748988000000,4,155.300
长江,60106000,万县,1748991600000,4,155.290
长江,60106000,万县,1748998800000,4,155.280
长江,60106000,万县,1749002400000,4,155.270
长江,60106000,万县,1749009600000,4,155.190
长江,60106000,万县,1749016800000,4,155.160
长江,60106000,万县,1749020400000,5,155.190
长江,60106000,万县,1749024000000,4,155.180
长江,60106000,万县,1749027600000,6,155.180
长江,60106000,万县,1749031200000,6,155.180
长江,60106000,万县,1749034800000,6,155.180
长江,60106000,万县,1749038400000,4,155.170
长江,60106000,万县,1749042000000,4,155.120
长江,60106000,万县,1749045600000,4,155.100
长江,60106000,万县,1749049200000,4,155.070
长江,60106000,万县,1749052800000,4,155.060
长江,60106000,万县,1749056400000,6,155.060
长江,60106000,万县,1749060000000,4,155.040
长江,60106000,万县,1749063600000,5,155.060
长江,60106000,万县,1749067200000,6,155.060
长江,60106000,万县,1749070800000,4,155.050
长江,60106000,万县,1749074400000,5,155.060
长江,60106000,万县,1749078000000,6,155.060
长江,60106000,万县,1749085200000,4,155.050
长江,60106000,万县,1749088800000,4,155.030
长江,60106000,万县,1749092400000,4,155.010
长江,60106000,万县,1749096000000,4,154.990
长江,60106000,万县,1749099600000,4,154.960
长江,60106000,万县,1749103200000,4,154.950
长江,60106000,万县,1749110400000,5,154.990
长江,60106000,万县,1749114000000,5,155.010
长江,60106000,万县,1749117600000,6,155.010
长江,60106000,万县,1749124800000,4,154.970
长江,60106000,万县,1749128400000,4,154.920
长江,60106000,万县,1749132000000,4,154.890
长江,60106000,万县,1749135600000,4,154.860
长江,60106000,万县,1749139200000,4,154.840
长江,60106000,万县,1749142800000,4,154.810
长江,60106000,万县,1749146400000,4,154.800
长江,60106000,万县,1749150000000,5,154.810
长江,60106000,万县,1749153600000,6,154.810
长江,60106000,万县,1749157200000,4,154.790
长江,60106000,万县,1749160800000,4,154.780
长江,60106000,万县,1749164400000,6,154.780
长江,60106000,万县,1749168000000,4,154.770
长江,60106000,万县,1749182400000,4,154.680
长江,60106000,万县,1749186000000,4,154.660
长江,60106000,万县,1749189600000,4,154.650
长江,60106000,万县,1749193200000,5,154.670
长江,60106000,万县,1749200400000,5,154.690
长江,60106000,万县,1749204000000,5,154.700
长江,60106000,万县,1749207600000,4,154.690
长江,60106000,万县,1749211200000,4,154.620
长江,60106000,万县,1749214800000,4,154.570
长江,60106000,万县,1749218400000,4,154.530
长江,60106000,万县,1749222000000,4,154.490
长江,60106000,万县,1749225600000,4,154.450
长江,60106000,万县,1749229200000,4,154.430
长江,60106000,万县,1749232800000,4,154.410
长江,60106000,万县,1749236400000,4,154.400
长江,60106000,万县,1749240000000,4,154.390
长江,60106000,万县,1749243600000,4,154.360
长江,60106000,万县,1749247200000,4,154.350
长江,60106000,万县,1749250800000,4,154.330
长江,60106000,万县,1749258000000,4,154.300
长江,60106000,万县,1749261600000,4,154.280
