q,rvnm,stcd,stnm,tm,wptn,z
7360,长江干流,60107400,枝城,1730390400000,4,38.140
7300,长江干流,60107400,枝城,1730394000000,4,38.130
7290,长江干流,60107400,枝城,1730397600000,6,38.130
7230,长江干流,60107400,枝城,1730401200000,4,38.120
7230,长江干流,60107400,枝城,1730404800000,6,38.120
7180,长江干流,60107400,枝城,1730408400000,4,38.110
7180,长江干流,60107400,枝城,1730412000000,6,38.110
7180,长江干流,60107400,枝城,1730415600000,6,38.110
7190,长江干流,60107400,枝城,1730422800000,5,38.110
7140,长江干流,60107400,枝城,1730426400000,4,38.100
7190,长江干流,60107400,枝城,1730430000000,5,38.110
7200,长江干流,60107400,枝城,1730433600000,6,38.110
7200,长江干流,60107400,枝城,1730437200000,6,38.110
7160,长江干流,60107400,枝城,1730440800000,4,38.100
7140,长江干流,60107400,枝城,1730444400000,6,38.100
7090,长江干流,60107400,枝城,1730448000000,4,38.090
7090,长江干流,60107400,枝城,1730451600000,6,38.090
7140,长江干流,60107400,枝城,1730455200000,5,38.100
7200,长江干流,60107400,枝城,1730458800000,5,38.110
7310,长江干流,60107400,枝城,1730462400000,5,38.130
7300,长江干流,60107400,枝城,1730466000000,6,38.130
7290,长江干流,60107400,枝城,1730469600000,6,38.130
7350,长江干流,60107400,枝城,1730473200000,5,38.140
7340,长江干流,60107400,枝城,1730476800000,6,38.140
7280,长江干流,60107400,枝城,1730480400000,4,38.130
7280,长江干流,60107400,枝城,1730484000000,6,38.130
7230,长江干流,60107400,枝城,1730487600000,4,38.120
7210,长江干流,60107400,枝城,1730491200000,6,38.120
7220,长江干流,60107400,枝城,1730494800000,6,38.120
7120,长江干流,60107400,枝城,1730498400000,4,38.100
7130,长江干流,60107400,枝城,1730502000000,6,38.100
7130,长江干流,60107400,枝城,1730509200000,6,38.100
7120,长江干流,60107400,枝城,1730512800000,6,38.100
7120,长江干流,60107400,枝城,1730516400000,6,38.100
7190,长江干流,60107400,枝城,1730520000000,5,38.110
7190,长江干流,60107400,枝城,1730523600000,6,38.110
7140,长江干流,60107400,枝城,1730527200000,4,38.100
7120,长江干流,60107400,枝城,1730530800000,6,38.100
7140,长江干流,60107400,枝城,1730534400000,6,38.100
7130,长江干流,60107400,枝城,1730538000000,6,38.100
7140,长江干流,60107400,枝城,1730541600000,6,38.100
7190,长江干流,60107400,枝城,1730545200000,5,38.110
7290,长江干流,60107400,枝城,1730548800000,5,38.130
7290,长江干流,60107400,枝城,1730552400000,6,38.130
7340,长江干流,60107400,枝城,1730556000000,5,38.140
7340,长江干流,60107400,枝城,1730559600000,6,38.140
7320,长江干流,60107400,枝城,1730563200000,6,38.140
7320,长江干流,60107400,枝城,1730566800000,6,38.140
7270,长江干流,60107400,枝城,1730570400000,4,38.130
7220,长江干流,60107400,枝城,1730574000000,4,38.120
7220,长江干流,60107400,枝城,1730577600000,6,38.120
7160,长江干流,60107400,枝城,1730581200000,4,38.110
7110,长江干流,60107400,枝城,1730584800000,4,38.100
7110,长江干流,60107400,枝城,1730588400000,6,38.100
7170,长江干流,60107400,枝城,1730595600000,6,38.110
7120,长江干流,60107400,枝城,1730599200000,4,38.100
7180,长江干流,60107400,枝城,1730602800000,5,38.110
7170,长江干流,60107400,枝城,1730606400000,6,38.110
7130,长江干流,60107400,枝城,1730610000000,4,38.100
7180,长江干流,60107400,枝城,1730613600000,5,38.110
7190,长江干流,60107400,枝城,1730617200000,6,38.110
7140,长江干流,60107400,枝城,1730620800000,4,38.100
7130,长江干流,60107400,枝城,1730624400000,6,38.100
7180,长江干流,60107400,枝城,1730628000000,5,38.110
7230,长江干流,60107400,枝城,1730631600000,5,38.120
7250,长江干流,60107400,枝城,1730635200000,6,38.120
7290,长江干流,60107400,枝城,1730638800000,5,38.130
7290,长江干流,60107400,枝城,1730642400000,6,38.130
7280,长江干流,60107400,枝城,1730646000000,6,38.130
7220,长江干流,60107400,枝城,1730649600000,4,38.120
7220,长江干流,60107400,枝城,1730653200000,6,38.120
7230,长江干流,60107400,枝城,1730656800000,6,38.120
7160,长江干流,60107400,枝城,1730660400000,4,38.110
7120,长江干流,60107400,枝城,1730664000000,4,38.100
7070,长江干流,60107400,枝城,1730667600000,4,38.090
7070,长江干流,60107400,枝城,1730671200000,6,38.090
