q,rvnm,stcd,stnm,tm,wptn,z
50.7,修河,62513000,虬津,1730390400000,5,15.540
50.7,修河,62513000,虬津,1730394000000,6,15.540
48.9,修河,62513000,虬津,1730397600000,4,15.530
45.5,修河,62513000,虬津,1730401200000,4,15.510
42.1,修河,62513000,虬津,1730404800000,4,15.490
42.1,修河,62513000,虬津,1730408400000,6,15.490
42.1,修河,62513000,虬津,1730412000000,6,15.490
45.5,修河,62513000,虬津,1730413800000,5,15.510
47.2,修河,62513000,虬津,1730415600000,5,15.520
50.7,修河,62513000,虬津,1730417700000,5,15.540
50.7,修河,62513000,虬津,1730422800000,6,15.540
50.7,修河,62513000,虬津,1730426400000,6,15.540
47.2,修河,62513000,虬津,1730430000000,4,15.520
45.5,修河,62513000,虬津,1730433600000,4,15.510
45.5,修河,62513000,虬津,1730437200000,6,15.510
47.2,修河,62513000,虬津,1730440800000,5,15.520
50.7,修河,62513000,虬津,1730442600000,5,15.540
50.7,修河,62513000,虬津,1730444400000,5,15.540
52.6,修河,62513000,虬津,1730448000000,5,15.550
50.7,修河,62513000,虬津,1730451600000,4,15.540
48.9,修河,62513000,虬津,1730455200000,4,15.530
45.5,修河,62513000,虬津,1730458800000,4,15.510
43.8,修河,62513000,虬津,1730462400000,4,15.500
45.5,修河,62513000,虬津,1730466000000,5,15.510
48.9,修河,62513000,虬津,1730468100000,5,15.530
50.7,修河,62513000,虬津,1730469600000,5,15.540
54.4,修河,62513000,虬津,1730471100000,5,15.560
56.2,修河,62513000,虬津,1730473200000,5,15.570
59.9,修河,62513000,虬津,1730475300000,5,15.590
59.9,修河,62513000,虬津,1730476800000,5,15.590
59.9,修河,62513000,虬津,1730480400000,6,15.590
56.2,修河,62513000,虬津,1730484000000,4,15.570
52.6,修河,62513000,虬津,1730487600000,4,15.550
50.7,修河,62513000,虬津,1730491200000,4,15.540
50.7,修河,62513000,虬津,1730494800000,6,15.540
52.6,修河,62513000,虬津,1730498400000,5,15.550
54.4,修河,62513000,虬津,1730502000000,5,15.560
56.2,修河,62513000,虬津,1730505600000,5,15.570
50.7,修河,62513000,虬津,1730512800000,4,15.540
47.2,修河,62513000,虬津,1730516400000,4,15.520
45.5,修河,62513000,虬津,1730520000000,4,15.510
43.8,修河,62513000,虬津,1730523600000,4,15.500
47.2,修河,62513000,虬津,1730526000000,5,15.520
47.2,修河,62513000,虬津,1730527200000,5,15.520
50.7,修河,62513000,虬津,1730529000000,5,15.540
52.6,修河,62513000,虬津,1730530800000,5,15.550
54.4,修河,62513000,虬津,1730534400000,5,15.560
54.4,修河,62513000,虬津,1730538000000,6,15.560
50.7,修河,62513000,虬津,1730540700000,4,15.540
50.7,修河,62513000,虬津,1730541600000,4,15.540
47.2,修河,62513000,虬津,1730544900000,4,15.520
47.2,修河,62513000,虬津,1730545200000,4,15.520
45.5,修河,62513000,虬津,1730548800000,4,15.510
45.5,修河,62513000,虬津,1730552400000,6,15.510
47.2,修河,62513000,虬津,1730556000000,5,15.520
50.7,修河,62513000,虬津,1730558400000,5,15.540
50.7,修河,62513000,虬津,1730559600000,5,15.540
52.6,修河,62513000,虬津,1730563200000,5,15.550
