oq,q,rvnm,stcd,stnm,tm,wptn,z
0,145,清江,61004810,高坝洲,1746028800000,4,38.92
0,88.4,清江,61004810,高坝洲,1746032400000,4,38.63
0,75.4,清江,61004810,高坝洲,1746036000000,4,38.56
0,57,清江,61004810,高坝洲,1746039600000,4,38.46
0,46.1,清江,61004810,高坝洲,1746043200000,4,38.4
0,35.2,清江,61004810,高坝洲,1746046800000,4,38.34
0,26.2,清江,61004810,高坝洲,1746050400000,4,38.29
0,20.8,清江,61004810,高坝洲,1746054000000,4,38.26
0,13.4,清江,61004810,高坝洲,1746061200000,4,38.22
0,11.5,清江,61004810,高坝洲,1746064800000,4,38.21
0,11.5,清江,61004810,高坝洲,1746068400000,6,38.21
0,9.57,清江,61004810,高坝洲,1746072000000,4,38.2
0,9.57,清江,61004810,高坝洲,1746075600000,6,38.2
0,7.82,清江,61004810,高坝洲,1746079200000,4,38.19
0,7.82,清江,61004810,高坝洲,1746082800000,6,38.19
0,7.82,清江,61004810,高坝洲,1746086400000,6,38.19
0,6.06,清江,61004810,高坝洲,1746090000000,4,38.18
0,222,清江,61004810,高坝洲,1746093600000,5,39.29
0,396,清江,61004810,高坝洲,1746097200000,5,40.05
0,534,清江,61004810,高坝洲,1746100800000,5,40.59
0,520,清江,61004810,高坝洲,1746104400000,4,40.54
0,241,清江,61004810,高坝洲,1746108000000,4,39.38
0,96.1,清江,61004810,高坝洲,1746111600000,4,38.67
0,44.3,清江,61004810,高坝洲,1746115200000,4,38.39
0,28,清江,61004810,高坝洲,1746118800000,4,38.3
0,22.6,清江,61004810,高坝洲,1746122400000,4,38.27
0,18.9,清江,61004810,高坝洲,1746126000000,4,38.25
0,15.3,清江,61004810,高坝洲,1746129600000,4,38.23
0,13.4,清江,61004810,高坝洲,1746133200000,4,38.22
0,11.5,清江,61004810,高坝洲,1746136800000,4,38.21
0,9.57,清江,61004810,高坝洲,1746140400000,4,38.2
0,7.82,清江,61004810,高坝洲,1746147600000,4,38.19
0,7.82,清江,61004810,高坝洲,1746151200000,6,38.19
0,6.06,清江,61004810,高坝洲,1746154800000,4,38.18
0,6.06,清江,61004810,高坝洲,1746158400000,6,38.18
0,6.06,清江,61004810,高坝洲,1746162000000,6,38.18
0,4.3,清江,61004810,高坝洲,1746165600000,4,38.17
0,4.3,清江,61004810,高坝洲,1746169200000,6,38.17
0,2.55,清江,61004810,高坝洲,1746172800000,4,38.16
0,2.55,清江,61004810,高坝洲,1746176400000,6,38.16
0,207,清江,61004810,高坝洲,1746180000000,5,39.22
0,367,清江,61004810,高坝洲,1746183600000,5,39.93
0,526,清江,61004810,高坝洲,1746187200000,5,40.56
0,520,清江,61004810,高坝洲,1746190800000,4,40.54
0,241,清江,61004810,高坝洲,1746194400000,4,39.38
0,98,清江,61004810,高坝洲,1746198000000,4,38.68
0,49.7,清江,61004810,高坝洲,1746201600000,4,38.42
0,35.2,清江,61004810,高坝洲,1746205200000,4,38.34
0,26.2,清江,61004810,高坝洲,1746208800000,4,38.29
0,20.8,清江,61004810,高坝洲,1746212400000,4,38.26
0,17.1,清江,61004810,高坝洲,1746216000000,4,38.24
0,15.3,清江,61004810,高坝洲,1746219600000,4,38.23
0,129,清江,61004810,高坝洲,1746223200000,5,38.84
0,261,清江,61004810,高坝洲,1746226800000,5,39.47
0,288,清江,61004810,高坝洲,1746234000000,5,39.59
0,272,清江,61004810,高坝洲,1746237600000,4,39.52
0,110,清江,61004810,高坝洲,1746241200000,4,38.74
0,40.6,清江,61004810,高坝洲,1746244800000,4,38.37
0,26.2,清江,61004810,高坝洲,1746248400000,4,38.29
0,20.8,清江,61004810,高坝洲,1746252000000,4,38.26
0,17.1,清江,61004810,高坝洲,1746255600000,4,38.24
0,13.4,清江,61004810,高坝洲,1746259200000,4,38.22
0,11.5,清江,61004810,高坝洲,1746262800000,4,38.21
0,219,清江,61004810,高坝洲,1746266400000,5,39.28
0,384,清江,61004810,高坝洲,1746270000000,5,40
0,523,清江,61004810,高坝洲,1746273600000,5,40.55
0,513,清江,61004810,高坝洲,1746277200000,4,40.51
0,228,清江,61004810,高坝洲,1746280800000,4,39.32
0,90.4,清江,61004810,高坝洲,1746284400000,4,38.64
0,47.9,清江,61004810,高坝洲,1746288000000,4,38.41
0,37,清江,61004810,高坝洲,1746291600000,4,38.35
0,28,清江,61004810,高坝洲,1746295200000,4,38.3
0,20.8,清江,61004810,高坝洲,1746298800000,4,38.26
0,18.9,清江,61004810,高坝洲,1746302400000,4,38.25
0,15.3,清江,61004810,高坝洲,1746306000000,4,38.23
0,13.4,清江,61004810,高坝洲,1746309600000,4,38.22
0,11.5,清江,61004810,高坝洲,1746313200000,4,38.21
0,9.57,清江,61004810,高坝洲,1746320400000,6,38.2
0,7.82,清江,61004810,高坝洲,1746327600000,6,38.19
0,7.82,清江,61004810,高坝洲,1746331200000,6,38.19
0,7.82,清江,61004810,高坝洲,1746334800000,6,38.19
