rvnm,stcd,stnm,tm,wptn,z
长江,60106000,万县,1764518400000,6,173.510
长江,60106000,万县,1764522000000,6,173.510
长江,60106000,万县,1764525600000,5,173.520
长江,60106000,万县,1764529200000,6,173.520
长江,60106000,万县,1764532800000,4,173.510
长江,60106000,万县,1764536400000,6,173.510
长江,60106000,万县,1764540000000,4,173.500
长江,60106000,万县,1764543600000,6,173.500
长江,60106000,万县,1764550800000,4,173.480
长江,60106000,万县,1764558000000,4,173.470
长江,60106000,万县,1764561600000,6,173.470
长江,60106000,万县,1764565200000,6,173.470
长江,60106000,万县,1764568800000,4,173.450
长江,60106000,万县,1764572400000,5,173.470
长江,60106000,万县,1764576000000,6,173.470
长江,60106000,万县,1764579600000,4,173.460
长江,60106000,万县,1764583200000,6,173.460
长江,60106000,万县,1764586800000,4,173.450
长江,60106000,万县,1764590400000,4,173.440
长江,60106000,万县,1764594000000,4,173.420
长江,60106000,万县,1764597600000,4,173.410
长江,60106000,万县,1764601200000,5,173.420
长江,60106000,万县,1764604800000,6,173.420
长江,60106000,万县,1764608400000,6,173.420
长江,60106000,万县,1764612000000,5,173.430
长江,60106000,万县,1764615600000,6,173.430
长江,60106000,万县,1764619200000,4,173.420
长江,60106000,万县,1764622800000,4,173.410
长江,60106000,万县,1764626400000,4,173.390
长江,60106000,万县,1764630000000,4,173.370
长江,60106000,万县,1764637200000,6,173.360
长江,60106000,万县,1764640800000,4,173.340
长江,60106000,万县,1764644400000,6,173.340
长江,60106000,万县,1764648000000,6,173.340
长江,60106000,万县,1764651600000,4,173.320
长江,60106000,万县,1764655200000,5,173.330
长江,60106000,万县,1764658800000,5,173.350
长江,60106000,万县,1764662400000,5,173.360
长江,60106000,万县,1764666000000,6,173.360
长江,60106000,万县,1764669600000,6,173.360
长江,60106000,万县,1764673200000,6,173.360
长江,60106000,万县,1764676800000,4,173.340
长江,60106000,万县,1764680400000,4,173.330
长江,60106000,万县,1764684000000,4,173.310
长江,60106000,万县,1764687600000,6,173.310
长江,60106000,万县,1764691200000,4,173.300
长江,60106000,万县,1764694800000,6,173.300
长江,60106000,万县,1764698400000,4,173.290
长江,60106000,万县,1764702000000,6,173.290
长江,60106000,万县,1764705600000,4,173.280
长江,60106000,万县,1764709200000,6,173.280
长江,60106000,万县,1764712800000,4,173.270
长江,60106000,万县,1764716400000,6,173.270
长江,60106000,万县,1764723600000,4,173.240
长江,60106000,万县,1764727200000,4,173.220
长江,60106000,万县,1764730800000,5,173.230
长江,60106000,万县,1764734400000,6,173.230
长江,60106000,万县,1764738000000,4,173.210
长江,60106000,万县,1764741600000,6,173.210
长江,60106000,万县,1764745200000,5,173.220
长江,60106000,万县,1764748800000,6,173.220
长江,60106000,万县,1764752400000,5,173.230
