q,rvnm,stcd,stnm,tm,wptn,z
2340,金沙江,60103400,向家坝,1732982400000,4,266.800
2130,金沙江,60103400,向家坝,1732986000000,4,266.560
2080,金沙江,60103400,向家坝,1732989600000,4,266.500
2040,金沙江,60103400,向家坝,1732993200000,4,266.440
1950,金沙江,60103400,向家坝,1733000400000,4,266.300
1940,金沙江,60103400,向家坝,1733004000000,4,266.270
2180,金沙江,60103400,向家坝,1733007600000,5,266.620
2860,金沙江,60103400,向家坝,1733014800000,5,267.350
2900,金沙江,60103400,向家坝,1733018400000,5,267.390
2960,金沙江,60103400,向家坝,1733022000000,5,267.450
3000,金沙江,60103400,向家坝,1733025600000,5,267.490
3000,金沙江,60103400,向家坝,1733029200000,6,267.490
3010,金沙江,60103400,向家坝,1733032800000,5,267.500
2990,金沙江,60103400,向家坝,1733036400000,4,267.480
3010,金沙江,60103400,向家坝,1733040000000,5,267.500
3100,金沙江,60103400,向家坝,1733043600000,5,267.590
3400,金沙江,60103400,向家坝,1733047200000,5,267.880
3460,金沙江,60103400,向家坝,1733050800000,5,267.930
3470,金沙江,60103400,向家坝,1733054400000,5,267.940
3480,金沙江,60103400,向家坝,1733058000000,5,267.950
3480,金沙江,60103400,向家坝,1733061600000,6,267.950
3020,金沙江,60103400,向家坝,1733065200000,4,267.510
2360,金沙江,60103400,向家坝,1733068800000,4,266.820
2150,金沙江,60103400,向家坝,1733072400000,4,266.580
2080,金沙江,60103400,向家坝,1733076000000,4,266.500
2020,金沙江,60103400,向家坝,1733079600000,4,266.420
1980,金沙江,60103400,向家坝,1733083200000,4,266.350
1960,金沙江,60103400,向家坝,1733086800000,4,266.310
1950,金沙江,60103400,向家坝,1733090400000,4,266.290
2200,金沙江,60103400,向家坝,1733094000000,5,266.640
2860,金沙江,60103400,向家坝,1733101200000,5,267.350
2870,金沙江,60103400,向家坝,1733104800000,5,267.360
3000,金沙江,60103400,向家坝,1733108400000,5,267.490
3030,金沙江,60103400,向家坝,1733112000000,5,267.520
3070,金沙江,60103400,向家坝,1733115600000,5,267.560
3030,金沙江,60103400,向家坝,1733119200000,4,267.520
3020,金沙江,60103400,向家坝,1733122800000,4,267.510
2950,金沙江,60103400,向家坝,1733126400000,4,267.440
3030,金沙江,60103400,向家坝,1733130000000,5,267.520
3320,金沙江,60103400,向家坝,1733133600000,5,267.800
3390,金沙江,60103400,向家坝,1733137200000,5,267.870
3470,金沙江,60103400,向家坝,1733140800000,5,267.940
3530,金沙江,60103400,向家坝,1733144400000,5,268.000
3540,金沙江,60103400,向家坝,1733148000000,5,268.010
3070,金沙江,60103400,向家坝,1733151600000,4,267.560
2360,金沙江,60103400,向家坝,1733155200000,4,266.820
2150,金沙江,60103400,向家坝,1733158800000,4,266.580
2070,金沙江,60103400,向家坝,1733162400000,4,266.480
2010,金沙江,60103400,向家坝,1733166000000,4,266.400
1970,金沙江,60103400,向家坝,1733169600000,4,266.330
1960,金沙江,60103400,向家坝,1733173200000,4,266.310
1950,金沙江,60103400,向家坝,1733176800000,4,266.300
2190,金沙江,60103400,向家坝,1733180400000,5,266.630
2840,金沙江,60103400,向家坝,1733187600000,5,267.330
2980,金沙江,60103400,向家坝,1733191200000,5,267.470
3030,金沙江,60103400,向家坝,1733194800000,5,267.520
3080,金沙江,60103400,向家坝,1733198400000,5,267.570
3120,金沙江,60103400,向家坝,1733202000000,5,267.610
3160,金沙江,60103400,向家坝,1733205600000,5,267.650
3150,金沙江,60103400,向家坝,1733209200000,4,267.640
3110,金沙江,60103400,向家坝,1733212800000,4,267.600
3140,金沙江,60103400,向家坝,1733216400000,5,267.630
3370,金沙江,60103400,向家坝,1733220000000,5,267.850
3360,金沙江,60103400,向家坝,1733223600000,4,267.840
3370,金沙江,60103400,向家坝,1733227200000,5,267.850
3470,金沙江,60103400,向家坝,1733230800000,5,267.940
3590,金沙江,60103400,向家坝,1733234400000,5,268.060
3100,金沙江,60103400,向家坝,1733238000000,4,267.590
2360,金沙江,60103400,向家坝,1733241600000,4,266.830
2140,金沙江,60103400,向家坝,1733245200000,4,266.570
2070,金沙江,60103400,向家坝,1733248800000,4,266.480
2000,金沙江,60103400,向家坝,1733252400000,4,266.390
1960,金沙江,60103400,向家坝,1733256000000,4,266.320
1950,金沙江,60103400,向家坝,1733259600000,4,266.290
1940,金沙江,60103400,向家坝,1733263200000,4,266.280
2170,金沙江,60103400,向家坝,1733266800000,5,266.610
3070,金沙江,60103400,向家坝,1733274000000,5,267.560
3230,金沙江,60103400,向家坝,1733277600000,5,267.710
3250,金沙江,60103400,向家坝,1733281200000,5,267.730
3200,金沙江,60103400,向家坝,1733284800000,4,267.680
3190,金沙江,60103400,向家坝,1733288400000,4,267.670
3210,金沙江,60103400,向家坝,1733292000000,5,267.690
3270,金沙江,60103400,向家坝,1733295600000,5,267.750
3280,金沙江,60103400,向家坝,1733299200000,5,267.760
3240,金沙江,60103400,向家坝,1733302800000,4,267.720
3250,金沙江,60103400,向家坝,1733306400000,5,267.730
3290,金沙江,60103400,向家坝,1733310000000,5,267.770
3340,金沙江,60103400,向家坝,1733313600000,5,267.820
3360,金沙江,60103400,向家坝,1733317200000,5,267.840
3320,金沙江,60103400,向家坝,1733320800000,4,267.800
3050,金沙江,60103400,向家坝,1733324400000,4,267.540
2350,金沙江,60103400,向家坝,1733328000000,4,266.810
2130,金沙江,60103400,向家坝,1733331600000,4,266.560
2020,金沙江,60103400,向家坝,1733335200000,4,266.420
1970,金沙江,60103400,向家坝,1733338800000,4,266.340
1960,金沙江,60103400,向家坝,1733342400000,4,266.310
1940,金沙江,60103400,向家坝,1733346000000,4,266.280
1950,金沙江,60103400,向家坝,1733349600000,5,266.290
2180,金沙江,60103400,向家坝,1733353200000,5,266.620
3090,金沙江,60103400,向家坝,1733360400000,5,267.580
3210,金沙江,60103400,向家坝,1733364000000,5,267.690
3140,金沙江,60103400,向家坝,1733367600000,4,267.630
3160,金沙江,60103400,向家坝,1733371200000,5,267.650
3190,金沙江,60103400,向家坝,1733374800000,5,267.670
3240,金沙江,60103400,向家坝,1733378400000,5,267.720
3250,金沙江,60103400,向家坝,1733382000000,5,267.730
3290,金沙江,60103400,向家坝,1733385600000,5,267.770
3310,金沙江,60103400,向家坝,1733389200000,5,267.790
3290,金沙江,60103400,向家坝,1733392800000,4,267.770
3280,金沙江,60103400,向家坝,1733396400000,4,267.760
3280,金沙江,60103400,向家坝,1733400000000,6,267.760
3290,金沙江,60103400,向家坝,1733403600000,5,267.770
3300,金沙江,60103400,向家坝,1733407200000,5,267.780
3000,金沙江,60103400,向家坝,1733410800000,4,267.490
2340,金沙江,60103400,向家坝,1733414400000,4,266.800
2120,金沙江,60103400,向家坝,1733418000000,4,266.550
2070,金沙江,60103400,向家坝,1733421600000,4,266.480
1990,金沙江,60103400,向家坝,1733425200000,4,266.360
1950,金沙江,60103400,向家坝,1733428800000,4,266.300
1930,金沙江,60103400,向家坝,1733432400000,4,266.260
1930,金沙江,60103400,向家坝,1733436000000,4,266.250
2180,金沙江,60103400,向家坝,1733439600000,5,266.620
3150,金沙江,60103400,向家坝,1733450400000,5,267.640
3210,金沙江,60103400,向家坝,1733454000000,5,267.690
3250,金沙江,60103400,向家坝,1733457600000,5,267.730
3280,金沙江,60103400,向家坝,1733461200000,5,267.760
3290,金沙江,60103400,向家坝,1733464800000,5,267.770
3270,金沙江,60103400,向家坝,1733468400000,4,267.750
3260,金沙江,60103400,向家坝,1733472000000,4,267.740
3290,金沙江,60103400,向家坝,1733475600000,5,267.770
