q,rvnm,stcd,stnm,tm,wptn,z
2370,汉江,61804110,皇庄,1761926400000,5,43.010
2420,汉江,61804110,皇庄,1761930000000,5,43.050
2440,汉江,61804110,皇庄,1761933600000,5,43.070
2470,汉江,61804110,皇庄,1761937200000,5,43.090
2530,汉江,61804110,皇庄,1761940800000,5,43.140
2590,汉江,61804110,皇庄,1761944400000,5,43.190
2630,汉江,61804110,皇庄,1761948000000,5,43.220
2660,汉江,61804110,皇庄,1761951600000,5,43.250
2680,汉江,61804110,皇庄,1761958800000,6,43.260
2680,汉江,61804110,皇庄,1761962400000,6,43.260
2680,汉江,61804110,皇庄,1761966000000,6,43.260
2680,汉江,61804110,皇庄,1761969600000,6,43.260
2630,汉江,61804110,皇庄,1761973200000,4,43.220
2590,汉江,61804110,皇庄,1761976800000,4,43.190
2550,汉江,61804110,皇庄,1761980400000,4,43.160
2470,汉江,61804110,皇庄,1761984000000,4,43.090
2430,汉江,61804110,皇庄,1761987600000,4,43.060
2330,汉江,61804110,皇庄,1761991200000,4,42.980
2290,汉江,61804110,皇庄,1761994800000,4,42.930
2210,汉江,61804110,皇庄,1761998400000,4,42.840
2170,汉江,61804110,皇庄,1762002000000,4,42.790
2090,汉江,61804110,皇庄,1762005600000,4,42.690
2030,汉江,61804110,皇庄,1762009200000,4,42.620
1990,汉江,61804110,皇庄,1762012800000,4,42.570
1950,汉江,61804110,皇庄,1762016400000,4,42.530
1930,汉江,61804110,皇庄,1762020000000,4,42.500
1900,汉江,61804110,皇庄,1762023600000,4,42.470
1880,汉江,61804110,皇庄,1762027200000,4,42.440
1860,汉江,61804110,皇庄,1762030800000,4,42.420
1840,汉江,61804110,皇庄,1762034400000,4,42.400
1830,汉江,61804110,皇庄,1762038000000,4,42.380
1730,汉江,61804110,皇庄,1762045200000,4,42.260
1690,汉江,61804110,皇庄,1762048800000,4,42.220
1680,汉江,61804110,皇庄,1762052400000,4,42.200
1660,汉江,61804110,皇庄,1762056000000,4,42.180
1640,汉江,61804110,皇庄,1762059600000,4,42.160
1620,汉江,61804110,皇庄,1762063200000,4,42.140
1620,汉江,61804110,皇庄,1762066800000,6,42.140
1610,汉江,61804110,皇庄,1762070400000,4,42.120
1890,汉江,61804110,皇庄,1762074000000,6,42.120
1880,汉江,61804110,皇庄,1762077600000,4,42.110
1880,汉江,61804110,皇庄,1762081200000,4,42.100
1870,汉江,61804110,皇庄,1762084800000,4,42.090
1860,汉江,61804110,皇庄,1762088400000,4,42.080
1860,汉江,61804110,皇庄,1762092000000,6,42.080
1850,汉江,61804110,皇庄,1762095600000,4,42.070
1850,汉江,61804110,皇庄,1762099200000,6,42.070
1880,汉江,61804110,皇庄,1762102800000,5,42.110
1900,汉江,61804110,皇庄,1762106400000,5,42.130
1910,汉江,61804110,皇庄,1762110000000,5,42.140
1910,汉江,61804110,皇庄,1762113600000,5,42.150
1920,汉江,61804110,皇庄,1762117200000,5,42.160
1930,汉江,61804110,皇庄,1762120800000,5,42.170
1930,汉江,61804110,皇庄,1762124400000,6,42.170
1930,汉江,61804110,皇庄,1762131600000,6,42.170
1930,汉江,61804110,皇庄,1762135200000,6,42.170
1930,汉江,61804110,皇庄,1762138800000,6,42.170
1930,汉江,61804110,皇庄,1762142400000,6,42.170
1930,汉江,61804110,皇庄,1762146000000,6,42.170
1930,汉江,61804110,皇庄,1762149600000,6,42.170
1930,汉江,61804110,皇庄,1762153200000,6,42.170
1930,汉江,61804110,皇庄,1762156800000,6,42.170
1930,汉江,61804110,皇庄,1762160400000,6,42.170
1930,汉江,61804110,皇庄,1762164000000,6,42.170
1920,汉江,61804110,皇庄,1762167600000,4,42.160
1920,汉江,61804110,皇庄,1762171200000,6,42.160
1920,汉江,61804110,皇庄,1762174800000,6,42.160
1920,汉江,61804110,皇庄,1762178400000,6,42.160
1920,汉江,61804110,皇庄,1762182000000,6,42.160
1920,汉江,61804110,皇庄,1762185600000,6,42.160
1920,汉江,61804110,皇庄,1762189200000,6,42.160
1920,汉江,61804110,皇庄,1762192800000,6,42.160
1920,汉江,61804110,皇庄,1762196400000,6,42.160
1920,汉江,61804110,皇庄,1762200000000,6,42.160
1920,汉江,61804110,皇庄,1762203600000,6,42.160
1920,汉江,61804110,皇庄,1762207200000,6,42.160
1920,汉江,61804110,皇庄,1762210800000,6,42.160
1920,汉江,61804110,皇庄,1762218000000,6,42.160
1930,汉江,61804110,皇庄,1762221600000,5,42.170
1930,汉江,61804110,皇庄,1762225200000,6,42.170
1930,汉江,61804110,皇庄,1762228800000,6,42.170
1930,汉江,61804110,皇庄,1762232400000,6,42.170
1930,汉江,61804110,皇庄,1762236000000,6,42.170
1930,汉江,61804110,皇庄,1762239600000,6,42.170
1930,汉江,61804110,皇庄,1762243200000,6,42.170
1920,汉江,61804110,皇庄,1762246800000,4,42.160
1920,汉江,61804110,皇庄,1762250400000,6,42.160
1920,汉江,61804110,皇庄,1762254000000,6,42.160
1920,汉江,61804110,皇庄,1762257600000,6,42.160
1920,汉江,61804110,皇庄,1762261200000,6,42.160
1920,汉江,61804110,皇庄,1762264800000,6,42.160
1920,汉江,61804110,皇庄,1762268400000,6,42.160
1920,汉江,61804110,皇庄,1762272000000,6,42.160
1920,汉江,61804110,皇庄,1762275600000,6,42.160
1910,汉江,61804110,皇庄,1762279200000,4,42.150
1910,汉江,61804110,皇庄,1762282800000,6,42.150
1910,汉江,61804110,皇庄,1762286400000,6,42.150
1910,汉江,61804110,皇庄,1762290000000,6,42.150
1910,汉江,61804110,皇庄,1762293600000,6,42.150
1910,汉江,61804110,皇庄,1762297200000,6,42.150
1910,汉江,61804110,皇庄,1762304400000,6,42.150
1920,汉江,61804110,皇庄,1762308000000,5,42.160
1910,汉江,61804110,皇庄,1762311600000,4,42.150
1910,汉江,61804110,皇庄,1762315200000,6,42.150
1910,汉江,61804110,皇庄,1762318800000,6,42.150
1910,汉江,61804110,皇庄,1762322400000,6,42.150
1910,汉江,61804110,皇庄,1762326000000,6,42.150
1910,汉江,61804110,皇庄,1762333200000,6,42.140
1910,汉江,61804110,皇庄,1762336800000,6,42.140
1910,汉江,61804110,皇庄,1762347600000,6,42.140
1910,汉江,61804110,皇庄,1762351200000,6,42.140
1900,汉江,61804110,皇庄,1762354800000,4,42.130
1880,汉江,61804110,皇庄,1762358400000,4,42.100
1860,汉江,61804110,皇庄,1762362000000,4,42.080
1850,汉江,61804110,皇庄,1762365600000,4,42.060
1840,汉江,61804110,皇庄,1762369200000,4,42.050
1830,汉江,61804110,皇庄,1762372800000,4,42.040
1820,汉江,61804110,皇庄,1762376400000,4,42.030
1820,汉江,61804110,皇庄,1762380000000,4,42.020
1790,汉江,61804110,皇庄,1762383600000,4,41.990
1760,汉江,61804110,皇庄,1762390800000,4,41.950
1750,汉江,61804110,皇庄,1762394400000,4,41.930
1740,汉江,61804110,皇庄,1762398000000,4,41.920
1730,汉江,61804110,皇庄,1762401600000,4,41.910
1730,汉江,61804110,皇庄,1762405200000,4,41.900
1720,汉江,61804110,皇庄,1762408800000,4,41.890
1730,汉江,61804110,皇庄,1762412400000,5,41.900
1720,汉江,61804110,皇庄,1762416000000,4,41.890
1720,汉江,61804110,皇庄,1762419600000,6,41.890
1720,汉江,61804110,皇庄,1762423200000,6,41.890
1710,汉江,61804110,皇庄,1762426800000,4,41.880
1710,汉江,61804110,皇庄,1762430400000,6,41.880
1710,汉江,61804110,皇庄,1762434000000,6,41.880
1710,汉江,61804110,皇庄,1762437600000,6,41.880
1710,汉江,61804110,皇庄,1762441200000,6,41.880
1710,汉江,61804110,皇庄,1762444800000,6,41.880
1710,汉江,61804110,皇庄,1762448400000,6,41.880
1710,汉江,61804110,皇庄,1762452000000,6,41.880
1710,汉江,61804110,皇庄,1762455600000,6,41.880
1700,汉江,61804110,皇庄,1762459200000,4,41.870
1700,汉江,61804110,皇庄,1762462800000,6,41.870
1700,汉江,61804110,皇庄,1762466400000,6,41.870
1700,汉江,61804110,皇庄,1762470000000,6,41.870
1700,汉江,61804110,皇庄,1762477200000,6,41.870
1700,汉江,61804110,皇庄,1762480800000,6,41.870
1730,汉江,61804110,皇庄,1762484400000,5,41.910
1770,汉江,61804110,皇庄,1762488000000,5,41.960
1800,汉江,61804110,皇庄,1762491600000,5,42.000
1850,汉江,61804110,皇庄,1762495200000,5,42.060
1910,汉江,61804110,皇庄,1762498800000,5,42.140
1910,汉江,61804110,皇庄,1762502400000,5,42.150
1910,汉江,61804110,皇庄,1762506000000,4,42.140
1950,汉江,61804110,皇庄,1762509600000,5,42.200
1970,汉江,61804110,皇庄,1762513200000,5,42.230
2000,汉江,61804110,皇庄,1762516800000,5,42.260
2010,汉江,61804110,皇庄,1762520400000,5,42.280
2030,汉江,61804110,皇庄,1762524000000,5,42.300
2040,汉江,61804110,皇庄,1762527600000,5,42.320
2050,汉江,61804110,皇庄,1762531200000,5,42.330
2050,汉江,61804110,皇庄,1762534800000,6,42.330
2050,汉江,61804110,皇庄,1762538400000,5,42.340
2050,汉江,61804110,皇庄,1762542000000,6,42.340
2060,汉江,61804110,皇庄,1762545600000,5,42.350
2060,汉江,61804110,皇庄,1762549200000,6,42.350
2070,汉江,61804110,皇庄,1762552800000,5,42.360
2070,汉江,61804110,皇庄,1762556400000,6,42.360
2180,汉江,61804110,皇庄,1762563600000,5,42.510
2230,汉江,61804110,皇庄,1762567200000,5,42.580
2260,汉江,61804110,皇庄,1762570800000,5,42.620
2290,汉江,61804110,皇庄,1762574400000,5,42.650
2300,汉江,61804110,皇庄,1762578000000,5,42.670
2320,汉江,61804110,皇庄,1762581600000,5,42.700
2330,汉江,61804110,皇庄,1762585200000,5,42.710
2340,汉江,61804110,皇庄,1762588800000,5,42.720
2390,汉江,61804110,皇庄,1762592400000,5,42.730
2380,汉江,61804110,皇庄,1762596000000,4,42.710
2350,汉江,61804110,皇庄,1762599600000,4,42.670
2290,汉江,61804110,皇庄,1762603200000,4,42.580
2260,汉江,61804110,皇庄,1762606800000,4,42.540
2200,汉江,61804110,皇庄,1762610400000,4,42.450
2160,汉江,61804110,皇庄,1762614000000,4,42.390
2130,汉江,61804110,皇庄,1762617600000,4,42.340
2100,汉江,61804110,皇庄,1762621200000,4,42.300
2080,汉江,61804110,皇庄,1762624800000,4,42.270
2060,汉江,61804110,皇庄,1762628400000,4,42.240
2050,汉江,61804110,皇庄,1762632000000,4,42.220
2030,汉江,61804110,皇庄,1762635600000,4,42.200
2020,汉江,61804110,皇庄,1762639200000,4,42.180
2040,汉江,61804110,皇庄,1762642800000,5,42.210
2050,汉江,61804110,皇庄,1762650000000,6,42.220
2050,汉江,61804110,皇庄,1762653600000,5,42.230
2050,汉江,61804110,皇庄,1762657200000,4,42.220
2030,汉江,61804110,皇庄,1762660800000,4,42.190
2010,汉江,61804110,皇庄,1762664400000,4,42.170
2000,汉江,61804110,皇庄,1762668000000,4,42.160
1990,汉江,61804110,皇庄,1762671600000,4,42.140
1960,汉江,61804110,皇庄,1762675200000,4,42.090
1920,汉江,61804110,皇庄,1762678800000,4,42.030
1900,汉江,61804110,皇庄,1762682400000,4,42.000
1880,汉江,61804110,皇庄,1762686000000,4,41.970
1900,汉江,61804110,皇庄,1762689600000,5,42.010
1920,汉江,61804110,皇庄,1762693200000,5,42.040
1930,汉江,61804110,皇庄,1762696800000,5,42.050
1940,汉江,61804110,皇庄,1762700400000,5,42.070
1990,汉江,61804110,皇庄,1762704000000,5,42.140
2030,汉江,61804110,皇庄,1762707600000,5,42.200
2050,汉江,61804110,皇庄,1762711200000,5,42.230
2070,汉江,61804110,皇庄,1762714800000,5,42.250
2090,汉江,61804110,皇庄,1762718400000,5,42.280
2090,汉江,61804110,皇庄,1762722000000,5,42.290
2100,汉江,61804110,皇庄,1762725600000,5,42.300
2110,汉江,61804110,皇庄,1762729200000,5,42.310
2110,汉江,61804110,皇庄,1762736400000,4,42.320
2090,汉江,61804110,皇庄,1762743600000,4,42.290
2080,汉江,61804110,皇庄,1762747200000,4,42.270
2070,汉江,61804110,皇庄,1762750800000,4,42.260
2060,汉江,61804110,皇庄,1762754400000,4,42.240
2060,汉江,61804110,皇庄,1762758000000,6,42.240
2060,汉江,61804110,皇庄,1762761600000,6,42.240
2060,汉江,61804110,皇庄,1762765200000,6,42.240
2050,汉江,61804110,皇庄,1762768800000,4,42.230
2070,汉江,61804110,皇庄,1762772400000,5,42.260
2090,汉江,61804110,皇庄,1762776000000,5,42.280
2100,汉江,61804110,皇庄,1762779600000,5,42.300
2110,汉江,61804110,皇庄,1762783200000,5,42.310
2110,汉江,61804110,皇庄,1762786800000,5,42.320
2120,汉江,61804110,皇庄,1762790400000,5,42.330
2120,汉江,61804110,皇庄,1762794000000,6,42.330
2130,汉江,61804110,皇庄,1762797600000,5,42.340
2130,汉江,61804110,皇庄,1762801200000,6,42.340
2130,汉江,61804110,皇庄,1762804800000,6,42.340
2130,汉江,61804110,皇庄,1762808400000,6,42.340
2130,汉江,61804110,皇庄,1762812000000,5,42.350
2130,汉江,61804110,皇庄,1762815600000,6,42.350
2090,汉江,61804110,皇庄,1762822800000,4,42.290
2060,汉江,61804110,皇庄,1762826400000,4,42.240
2050,汉江,61804110,皇庄,1762830000000,4,42.220
2030,汉江,61804110,皇庄,1762833600000,4,42.200
2010,汉江,61804110,皇庄,1762837200000,4,42.170
1980,汉江,61804110,皇庄,1762840800000,4,42.120
1940,汉江,61804110,皇庄,1762844400000,4,42.060
1910,汉江,61804110,皇庄,1762848000000,4,42.020
1720,汉江,61804110,皇庄,1762851600000,4,41.980
1700,汉江,61804110,皇庄,1762855200000,4,41.960
1670,汉江,61804110,皇庄,1762858800000,4,41.930
1660,汉江,61804110,皇庄,1762862400000,4,41.910
1660,汉江,61804110,皇庄,1762866000000,4,41.900
1650,汉江,61804110,皇庄,1762869600000,4,41.880
1640,汉江,61804110,皇庄,1762873200000,4,41.870
1640,汉江,61804110,皇庄,1762876800000,4,41.860
1630,汉江,61804110,皇庄,1762880400000,4,41.850
1630,汉江,61804110,皇庄,1762884000000,6,41.850
1630,汉江,61804110,皇庄,1762887600000,4,41.840
1630,汉江,61804110,皇庄,1762891200000,6,41.840
1630,汉江,61804110,皇庄,1762894800000,4,41.830
