q,rvnm,stcd,stnm,tm,wptn,z
70.3,修河,62513000,虬津,1727712000000,5,15.750
73.6,修河,62513000,虬津,1727714400000,5,15.770
73.6,修河,62513000,虬津,1727715600000,5,15.770
76.8,修河,62513000,虬津,1727719200000,5,15.790
76.8,修河,62513000,虬津,1727722800000,6,15.790
75.2,修河,62513000,虬津,1727726400000,4,15.780
71.9,修河,62513000,虬津,1727728500000,4,15.760
70.3,修河,62513000,虬津,1727730000000,4,15.750
67.3,修河,62513000,虬津,1727731500000,4,15.730
65.7,修河,62513000,虬津,1727733600000,4,15.720
62.5,修河,62513000,虬津,1727734500000,4,15.700
59.3,修河,62513000,虬津,1727737200000,4,15.680
56.2,修河,62513000,虬津,1727739300000,4,15.660
54.6,修河,62513000,虬津,1727744400000,4,15.650
56.2,修河,62513000,虬津,1727748000000,5,15.660
59.3,修河,62513000,虬津,1727751600000,5,15.680
62.5,修河,62513000,虬津,1727753700000,5,15.700
62.5,修河,62513000,虬津,1727755200000,5,15.700
65.7,修河,62513000,虬津,1727757300000,5,15.720
65.7,修河,62513000,虬津,1727758800000,5,15.720
67.3,修河,62513000,虬津,1727762400000,5,15.730
67.3,修河,62513000,虬津,1727766000000,6,15.730
64.1,修河,62513000,虬津,1727768100000,4,15.710
62.5,修河,62513000,虬津,1727769600000,4,15.700
59.3,修河,62513000,虬津,1727773200000,4,15.680
57.8,修河,62513000,虬津,1727776800000,4,15.670
59.3,修河,62513000,虬津,1727780400000,5,15.680
62.5,修河,62513000,虬津,1727782800000,5,15.700
65.7,修河,62513000,虬津,1727785200000,5,15.720
71.9,修河,62513000,虬津,1727789100000,5,15.760
75.2,修河,62513000,虬津,1727791200000,5,15.780
80.1,修河,62513000,虬津,1727794800000,5,15.810
83.5,修河,62513000,虬津,1727798400000,5,15.830
86.7,修河,62513000,虬津,1727800200000,5,15.850
88.4,修河,62513000,虬津,1727802000000,5,15.860
91.9,修河,62513000,虬津,1727805600000,5,15.880
91.9,修河,62513000,虬津,1727809200000,6,15.880
88.4,修河,62513000,虬津,1727810700000,4,15.860
86.7,修河,62513000,虬津,1727812800000,4,15.850
83.5,修河,62513000,虬津,1727814300000,4,15.830
80.1,修河,62513000,虬津,1727816400000,4,15.810
76.8,修河,62513000,虬津,1727817900000,4,15.790
73.6,修河,62513000,虬津,1727820000000,4,15.770
70.3,修河,62513000,虬津,1727821800000,4,15.750
67.3,修河,62513000,虬津,1727823300000,4,15.730
67.3,修河,62513000,虬津,1727823600000,4,15.730
64.1,修河,62513000,虬津,1727827200000,4,15.710
62.5,修河,62513000,虬津,1727834400000,6,15.700
62.5,修河,62513000,虬津,1727838000000,6,15.700
62.5,修河,62513000,虬津,1727841600000,6,15.700
64.1,修河,62513000,虬津,1727845200000,5,15.710
65.7,修河,62513000,虬津,1727848800000,5,15.720
65.7,修河,62513000,虬津,1727852400000,6,15.720
