rvnm,stcd,stnm,tm,wptn,z
长江,60106000,万县,1727712000000,5,162.820
长江,60106000,万县,1727715600000,6,162.820
长江,60106000,万县,1727719200000,5,162.840
长江,60106000,万县,1727722800000,5,162.850
长江,60106000,万县,1727726400000,5,162.880
长江,60106000,万县,1727730000000,5,162.910
长江,60106000,万县,1727744400000,5,162.960
长江,60106000,万县,1727748000000,5,162.990
长江,60106000,万县,1727751600000,5,163.000
长江,60106000,万县,1727755200000,6,163.000
长江,60106000,万县,1727758800000,5,163.010
长江,60106000,万县,1727762400000,5,163.030
长江,60106000,万县,1727766000000,6,163.030
长江,60106000,万县,1727769600000,5,163.050
长江,60106000,万县,1727773200000,6,163.050
长江,60106000,万县,1727776800000,5,163.070
长江,60106000,万县,1727780400000,6,163.070
长江,60106000,万县,1727784000000,5,163.090
长江,60106000,万县,1727787600000,6,163.090
长江,60106000,万县,1727791200000,5,163.100
长江,60106000,万县,1727794800000,4,163.080
长江,60106000,万县,1727798400000,4,163.070
长江,60106000,万县,1727802000000,4,163.050
长江,60106000,万县,1727805600000,6,163.050
长江,60106000,万县,1727809200000,5,163.060
长江,60106000,万县,1727812800000,5,163.080
长江,60106000,万县,1727816400000,6,163.080
长江,60106000,万县,1727820000000,6,163.080
长江,60106000,万县,1727823600000,4,163.070
长江,60106000,万县,1727830800000,6,163.080
长江,60106000,万县,1727834400000,4,163.070
长江,60106000,万县,1727838000000,4,163.060
长江,60106000,万县,1727841600000,6,163.060
长江,60106000,万县,1727845200000,6,163.060
长江,60106000,万县,1727848800000,5,163.070
长江,60106000,万县,1727852400000,4,163.060
长江,60106000,万县,1727856000000,5,163.070
长江,60106000,万县,1727859600000,6,163.070
长江,60106000,万县,1727863200000,6,163.070
长江,60106000,万县,1727866800000,4,163.060
长江,60106000,万县,1727870400000,5,163.070
长江,60106000,万县,1727874000000,6,163.070
长江,60106000,万县,1727877600000,5,163.080
长江,60106000,万县,1727881200000,6,163.080
长江,60106000,万县,1727884800000,4,163.050
长江,60106000,万县,1727888400000,4,163.040
长江,60106000,万县,1727892000000,4,163.030
长江,60106000,万县,1727895600000,5,163.060
长江,60106000,万县,1727899200000,5,163.070
长江,60106000,万县,1727902800000,5,163.080
长江,60106000,万县,1727906400000,5,163.090
长江,60106000,万县,1727910000000,5,163.100
长江,60106000,万县,1727917200000,6,163.100
长江,60106000,万县,1727920800000,6,163.100
长江,60106000,万县,1727924400000,6,163.100
长江,60106000,万县,1727928000000,6,163.100
长江,60106000,万县,1727931600000,6,163.100
长江,60106000,万县,1727935200000,5,163.110
长江,60106000,万县,1727938800000,6,163.110
长江,60106000,万县,1727942400000,6,163.110
长江,60106000,万县,1727946000000,6,163.110
长江,60106000,万县,1727949600000,5,163.120
长江,60106000,万县,1727953200000,6,163.120
长江,60106000,万县,1727956800000,4,163.110
长江,60106000,万县,1727960400000,6,163.110
长江,60106000,万县,1727964000000,6,163.110
长江,60106000,万县,1727967600000,6,163.110
长江,60106000,万县,1727971200000,4,163.100
长江,60106000,万县,1727974800000,6,163.100
长江,60106000,万县,1727978400000,6,163.100
长江,60106000,万县,1727982000000,5,163.110
长江,60106000,万县,1727985600000,6,163.110
长江,60106000,万县,1727989200000,6,163.110
长江,60106000,万县,1727992800000,6,163.110
长江,60106000,万县,1727996400000,6,163.110
长江,60106000,万县,1728003600000,6,163.100
长江,60106000,万县,1728007200000,4,163.090
长江,60106000,万县,1728010800000,4,163.080
长江,60106000,万县,1728014400000,6,163.080
长江,60106000,万县,1728018000000,4,163.070
长江,60106000,万县,1728021600000,6,163.070
长江,60106000,万县,1728025200000,6,163.070
长江,60106000,万县,1728028800000,6,163.070
长江,60106000,万县,1728032400000,6,163.070
长江,60106000,万县,1728036000000,6,163.070
长江,60106000,万县,1728039600000,4,163.060
长江,60106000,万县,1728043200000,6,163.060
长江,60106000,万县,1728046800000,5,163.070
长江,60106000,万县,1728050400000,4,163.060
长江,60106000,万县,1728054000000,6,163.060
长江,60106000,万县,1728057600000,6,163.060
长江,60106000,万县,1728061200000,5,163.070
长江,60106000,万县,1728064800000,4,163.060
长江,60106000,万县,1728068400000,6,163.060
长江,60106000,万县,1728072000000,5,163.070
长江,60106000,万县,1728075600000,6,163.070
长江,60106000,万县,1728079200000,5,163.080
长江,60106000,万县,1728082800000,6,163.080
长江,60106000,万县,1728090000000,6,163.080
长江,60106000,万县,1728093600000,6,163.080
长江,60106000,万县,1728097200000,4,163.070
长江,60106000,万县,1728100800000,5,163.080
长江,60106000,万县,1728104400000,6,163.080
长江,60106000,万县,1728108000000,4,163.070
长江,60106000,万县,1728111600000,5,163.080
长江,60106000,万县,1728115200000,6,163.080
长江,60106000,万县,1728118800000,6,163.080
长江,60106000,万县,1728122400000,6,163.080
长江,60106000,万县,1728126000000,6,163.080
长江,60106000,万县,1728129600000,6,163.080
长江,60106000,万县,1728133200000,6,163.080
长江,60106000,万县,1728136800000,6,163.080
长江,60106000,万县,1728140400000,4,163.070
长江,60106000,万县,1728144000000,6,163.070
长江,60106000,万县,1728147600000,4,163.060
长江,60106000,万县,1728151200000,6,163.060
长江,60106000,万县,1728154800000,6,163.060
长江,60106000,万县,1728158400000,5,163.070
长江,60106000,万县,1728162000000,6,163.070
长江,60106000,万县,1728165600000,5,163.080
长江,60106000,万县,1728169200000,4,163.070
长江,60106000,万县,1728176400000,4,163.060
长江,60106000,万县,1728180000000,4,163.050
长江,60106000,万县,1728183600000,6,163.050
长江,60106000,万县,1728187200000,4,163.040
长江,60106000,万县,1728190800000,4,163.030
长江,60106000,万县,1728194400000,6,163.030
长江,60106000,万县,1728198000000,6,163.030
长江,60106000,万县,1728201600000,6,163.030
长江,60106000,万县,1728205200000,4,163.020
长江,60106000,万县,1728208800000,5,163.030
长江,60106000,万县,1728212400000,4,163.010
长江,60106000,万县,1728216000000,4,163.000
长江,60106000,万县,1728219600000,6,163.000
长江,60106000,万县,1728223200000,6,163.000
长江,60106000,万县,1728226800000,4,162.990
长江,60106000,万县,1728230400000,4,162.980
长江,60106000,万县,1728234000000,4,162.970
长江,60106000,万县,1728237600000,4,162.960
长江,60106000,万县,1728244800000,6,162.960
长江,60106000,万县,1728262800000,6,162.940
长江,60106000,万县,1728266400000,6,162.940
长江,60106000,万县,1728270000000,4,162.920
长江,60106000,万县,1728273600000,6,162.920
长江,60106000,万县,1728277200000,4,162.890
长江,60106000,万县,1728280800000,5,162.900
长江,60106000,万县,1728284400000,4,162.890
长江,60106000,万县,1728288000000,4,162.880
长江,60106000,万县,1728291600000,6,162.880
长江,60106000,万县,1728295200000,6,162.880
长江,60106000,万县,1728298800000,6,162.880
长江,60106000,万县,1728302400000,4,162.870
长江,60106000,万县,1728306000000,4,162.860
长江,60106000,万县,1728309600000,6,162.860
长江,60106000,万县,1728313200000,4,162.850
长江,60106000,万县,1728316800000,6,162.850
长江,60106000,万县,1728320400000,6,162.850
长江,60106000,万县,1728324000000,4,162.840
长江,60106000,万县,1728327600000,6,162.840
长江,60106000,万县,1728331200000,5,162.850
长江,60106000,万县,1728334800000,4,162.840
长江,60106000,万县,1728338400000,6,162.840
长江,60106000,万县,1728342000000,4,162.830
